Frame,X,Y,Probability
185488,145.0,124.0,0.88
185489,144.0,135.0,0.87
185490,145.0,145.0,0.89
185491,147.0,153.0,0.88
185492,149.0,159.0,0.88
185493,149.0,162.0,0.88
185494,147.0,163.0,0.88
185495,147.0,164.0,0.88
185496,147.0,164.0,0.88
185497,144.0,163.0,0.87
185498,143.0,161.0,0.87
185499,142.0,159.0,0.86
185500,141.0,158.0,0.86
185501,141.0,156.0,0.86
185502,140.0,154.0,0.85
185503,139.0,151.0,0.86
185504,137.0,150.0,0.86
185505,137.0,148.0,0.87
185506,137.0,145.0,0.87
185507,135.0,141.0,0.85
185508,135.0,136.0,0.86
185509,135.0,128.0,0.86
185510,133.0,115.0,0.88
185511,139.0,108.0,0.88
185512,147.0,101.0,0.89
185513,154.0,94.0,0.87
185514,164.0,88.0,0.82
185539,177.0,100.0,0.87
185540,176.0,110.0,0.87
185541,175.0,119.0,0.86
185542,175.0,131.0,0.86
185543,175.0,142.0,0.85
185544,180.0,152.0,0.86
185545,186.0,161.0,0.86
185546,189.0,168.0,0.86
185547,191.0,173.0,0.86
185548,193.0,176.0,0.87
185549,193.0,179.0,0.87
185550,191.0,182.0,0.86
185551,191.0,184.0,0.86
185552,191.0,185.0,0.87
185553,190.0,186.0,0.86
185554,190.0,187.0,0.86
185555,188.0,186.0,0.87
185556,185.0,185.0,0.87
185557,182.0,184.0,0.87
185558,177.0,183.0,0.87
185559,171.0,181.0,0.88
185560,166.0,178.0,0.87
185561,162.0,173.0,0.88
185562,159.0,169.0,0.87
185563,156.0,162.0,0.87
185564,153.0,153.0,0.88
185565,151.0,145.0,0.88
185566,153.0,136.0,0.89
185567,156.0,131.0,0.88
185568,158.0,123.0,0.88
185569,161.0,116.0,0.88
185570,166.0,110.0,0.89
185571,171.0,104.0,0.87
185572,177.0,100.0,0.86
185573,184.0,95.0,0.81
185591,188.0,98.0,0.7
185592,184.0,105.0,0.83
185593,183.0,116.0,0.83
185594,183.0,127.0,0.84
185595,182.0,136.0,0.87
185596,179.0,145.0,0.87
185597,180.0,156.0,0.86
185598,184.0,166.0,0.84
185599,188.0,175.0,0.86
185600,190.0,181.0,0.86
185601,191.0,186.0,0.87
185602,191.0,191.0,0.87
185603,191.0,195.0,0.87
185604,192.0,198.0,0.86
185605,192.0,200.0,0.87
185606,192.0,202.0,0.87
185607,192.0,204.0,0.87
185608,192.0,205.0,0.87
185609,191.0,205.0,0.87
185610,191.0,205.0,0.87
185611,191.0,205.0,0.87
185612,191.0,205.0,0.88
185613,192.0,205.0,0.87
185614,190.0,205.0,0.87
185615,187.0,204.0,0.87
185616,184.0,201.0,0.86
185617,181.0,200.0,0.88
185618,177.0,197.0,0.88
185619,174.0,194.0,0.87
185620,171.0,190.0,0.88
185621,169.0,187.0,0.88
185622,169.0,185.0,0.88
185623,166.0,181.0,0.88
185624,164.0,176.0,0.88
185625,163.0,171.0,0.88
185626,164.0,164.0,0.88
185627,165.0,157.0,0.88
185628,166.0,149.0,0.89
185629,167.0,140.0,0.89
185630,169.0,131.0,0.89
185631,172.0,125.0,0.87
185632,176.0,120.0,0.87
185633,179.0,115.0,0.88
185634,182.0,110.0,0.87
185635,185.0,105.0,0.86
185636,190.0,102.0,0.84
185651,186.0,112.0,0.81
185652,185.0,122.0,0.85
185653,182.0,130.0,0.87
185654,181.0,140.0,0.88
185655,180.0,149.0,0.87
185656,181.0,159.0,0.87
185657,183.0,169.0,0.87
185658,185.0,176.0,0.88
185659,187.0,182.0,0.88
185660,188.0,188.0,0.87
185661,189.0,192.0,0.87
185662,189.0,197.0,0.87
185663,190.0,200.0,0.87
185664,191.0,203.0,0.88
185665,191.0,205.0,0.88
185666,191.0,206.0,0.88
185667,189.0,206.0,0.89
185668,189.0,207.0,0.88
185669,189.0,207.0,0.88
185670,189.0,208.0,0.89
185671,189.0,208.0,0.88
185672,188.0,207.0,0.87
185673,187.0,207.0,0.88
185674,187.0,206.0,0.88
185675,186.0,205.0,0.88
185676,183.0,204.0,0.88
185677,181.0,203.0,0.86
185678,178.0,201.0,0.88
185679,175.0,198.0,0.88
185680,171.0,194.0,0.89
185681,166.0,188.0,0.89
185682,162.0,180.0,0.9
185683,159.0,173.0,0.88
185684,158.0,164.0,0.88
185685,158.0,156.0,0.88
185686,158.0,147.0,0.87
185687,159.0,139.0,0.87
185688,160.0,129.0,0.86
185689,162.0,120.0,0.88
185690,165.0,114.0,0.89
185691,170.0,109.0,0.86
185692,175.0,105.0,0.88
185693,181.0,101.0,0.88
185694,185.0,97.0,0.86
185719,181.0,103.0,0.8
185720,178.0,111.0,0.86
185721,175.0,119.0,0.88
185722,172.0,129.0,0.88
185723,170.0,139.0,0.89
185724,169.0,147.0,0.89
185725,169.0,156.0,0.89
185726,171.0,164.0,0.88
185727,175.0,172.0,0.88
185728,178.0,179.0,0.88
185729,181.0,184.0,0.88
185730,184.0,189.0,0.87
185731,185.0,192.0,0.88
185732,184.0,193.0,0.87
185733,184.0,195.0,0.87
185734,183.0,195.0,0.88
185735,182.0,195.0,0.88
185736,182.0,196.0,0.88
185737,182.0,195.0,0.87
185738,179.0,194.0,0.88
185739,175.0,191.0,0.88
185740,170.0,187.0,0.88
185741,165.0,182.0,0.88
185742,160.0,176.0,0.88
185743,156.0,169.0,0.86
185744,149.0,158.0,0.82
185745,148.0,150.0,0.84
185746,144.0,139.0,0.86
185747,145.0,130.0,0.85
185748,147.0,122.0,0.85
185749,151.0,113.0,0.84
185750,157.0,107.0,0.84
185751,160.0,100.0,0.75
185752,171.0,92.0,0.8
185776,172.0,100.0,0.75
185777,169.0,108.0,0.87
185778,165.0,114.0,0.88
185779,161.0,123.0,0.89
185780,157.0,132.0,0.9
185781,157.0,143.0,0.89
185782,159.0,150.0,0.88
185783,161.0,154.0,0.87
185784,161.0,155.0,0.87
185785,159.0,152.0,0.87
185786,155.0,148.0,0.87
185787,153.0,141.0,0.88
185788,151.0,132.0,0.88
185789,152.0,121.0,0.88
185790,158.0,112.0,0.87
185791,162.0,103.0,0.85
185792,168.0,92.0,0.8
185809,173.0,94.0,0.78
185810,168.0,99.0,0.85
185811,164.0,110.0,0.87
185812,160.0,120.0,0.87
185813,155.0,131.0,0.89
185814,153.0,141.0,0.89
185815,153.0,150.0,0.89
185816,155.0,160.0,0.88
185817,156.0,166.0,0.87
185818,157.0,172.0,0.88
185819,157.0,175.0,0.88
185820,158.0,178.0,0.88
185821,159.0,180.0,0.88
185822,159.0,181.0,0.88
185823,159.0,182.0,0.88
185824,159.0,182.0,0.87
185825,157.0,181.0,0.88
185826,155.0,179.0,0.88
185827,153.0,177.0,0.88
185828,150.0,174.0,0.86
185829,147.0,169.0,0.87
185830,142.0,163.0,0.86
185831,139.0,156.0,0.86
185832,137.0,149.0,0.87
185833,136.0,139.0,0.85
185834,139.0,129.0,0.85
185835,143.0,122.0,0.84
185836,146.0,114.0,0.88
185837,154.0,107.0,0.86
185838,163.0,98.0,0.84
185839,171.0,89.0,0.78
185861,170.0,98.0,0.8
185862,165.0,107.0,0.88
185863,162.0,116.0,0.87
185864,157.0,126.0,0.89
185865,155.0,138.0,0.89
185866,155.0,147.0,0.88
185867,156.0,157.0,0.87
185868,158.0,166.0,0.87
185869,160.0,172.0,0.88
185870,161.0,176.0,0.87
185871,161.0,177.0,0.88
185872,161.0,179.0,0.88
185873,160.0,178.0,0.87
185874,158.0,176.0,0.87
185875,155.0,174.0,0.88
185876,153.0,169.0,0.88
185877,148.0,163.0,0.87
185878,144.0,155.0,0.87
185879,141.0,146.0,0.87
185880,140.0,136.0,0.87
185881,143.0,128.0,0.86
185882,145.0,120.0,0.88
185883,149.0,112.0,0.88
185884,155.0,104.0,0.88
185885,163.0,96.0,0.83
185886,173.0,89.0,0.79
185907,169.0,96.0,0.84
185908,164.0,105.0,0.87
185909,159.0,116.0,0.87
185910,155.0,127.0,0.88
185911,154.0,139.0,0.89
185912,154.0,148.0,0.89
185913,153.0,155.0,0.88
185914,153.0,162.0,0.88
185915,154.0,166.0,0.87
185916,154.0,169.0,0.88
185917,155.0,171.0,0.88
185918,155.0,172.0,0.88
185919,154.0,172.0,0.88
185920,153.0,172.0,0.87
185921,152.0,169.0,0.87
185922,149.0,165.0,0.87
185923,145.0,160.0,0.88
185924,141.0,154.0,0.88
185925,139.0,146.0,0.87
185926,135.0,135.0,0.86
185927,138.0,127.0,0.85
185928,141.0,120.0,0.86
185929,144.0,112.0,0.88
185930,149.0,104.0,0.89
185931,157.0,98.0,0.87
185932,167.0,89.0,0.8
185956,171.0,88.0,0.78
185957,169.0,94.0,0.87
185958,165.0,101.0,0.88
185959,163.0,108.0,0.87
185960,160.0,117.0,0.86
185961,155.0,125.0,0.88
185962,154.0,135.0,0.88
185963,155.0,145.0,0.88
185964,156.0,153.0,0.88
185965,158.0,159.0,0.88
185966,159.0,162.0,0.88
185967,159.0,163.0,0.86
185968,158.0,161.0,0.87
185969,156.0,158.0,0.86
185970,152.0,153.0,0.86
185971,149.0,147.0,0.89
185972,147.0,140.0,0.88
185973,147.0,131.0,0.88
185974,147.0,120.0,0.88
185975,151.0,109.0,0.87
185976,157.0,100.0,0.87
185977,164.0,93.0,0.82
185978,171.0,85.0,0.71
186002,166.0,91.0,0.83
186003,161.0,98.0,0.88
186004,157.0,107.0,0.89
186005,151.0,117.0,0.88
186006,150.0,128.0,0.89
186007,149.0,138.0,0.89
186008,149.0,145.0,0.89
186009,150.0,153.0,0.89
186010,152.0,158.0,0.87
186011,152.0,161.0,0.87
186012,153.0,164.0,0.88
186013,153.0,165.0,0.88
186014,153.0,165.0,0.87
186015,151.0,165.0,0.87
186016,151.0,163.0,0.87
186017,148.0,159.0,0.86
186018,145.0,155.0,0.88
186019,143.0,149.0,0.88
186020,141.0,142.0,0.87
186021,139.0,133.0,0.87
186022,140.0,125.0,0.88
186023,142.0,115.0,0.88
186024,148.0,107.0,0.88
186025,154.0,99.0,0.89
186026,163.0,91.0,0.83
186068,168.0,86.0,0.76
186069,166.0,90.0,0.81
186070,163.0,95.0,0.87
186071,160.0,99.0,0.88
186072,157.0,105.0,0.89
186073,154.0,110.0,0.88
186074,153.0,115.0,0.89
186075,152.0,119.0,0.87
186076,152.0,121.0,0.88
186077,151.0,122.0,0.87
186078,152.0,121.0,0.87
186079,152.0,121.0,0.88
186080,152.0,118.0,0.88
186081,153.0,113.0,0.89
186082,156.0,105.0,0.89
186083,162.0,98.0,0.88
186084,167.0,89.0,0.85
186165,163.0,87.0,0.81
186166,162.0,87.0,0.84
186167,161.0,88.0,0.85
186168,161.0,89.0,0.84
186169,161.0,89.0,0.85
186170,161.0,88.0,0.85
186171,163.0,88.0,0.86
186172,165.0,88.0,0.86
186173,167.0,86.0,0.85
186174,169.0,83.0,0.82
187858,166.0,85.0,0.78
187859,165.0,87.0,0.84
187860,164.0,89.0,0.83
187861,162.0,91.0,0.86
187862,161.0,93.0,0.87
187863,159.0,95.0,0.89
187864,158.0,96.0,0.89
187865,157.0,97.0,0.89
187866,157.0,98.0,0.88
187867,156.0,102.0,0.89
187868,155.0,107.0,0.89
187869,155.0,114.0,0.88
187870,155.0,120.0,0.87
187871,155.0,124.0,0.87
187872,155.0,127.0,0.87
187873,154.0,129.0,0.87
187874,153.0,128.0,0.88
187875,153.0,127.0,0.87
187876,153.0,125.0,0.87
187877,152.0,121.0,0.88
187878,151.0,114.0,0.89
187879,152.0,107.0,0.88
187880,153.0,100.0,0.89
187881,158.0,95.0,0.87
187882,162.0,91.0,0.86
187883,165.0,86.0,0.84
187884,168.0,82.0,0.85
187913,165.0,89.0,0.84
187914,160.0,97.0,0.87
187915,156.0,105.0,0.89
187916,152.0,111.0,0.88
187917,150.0,119.0,0.88
187918,150.0,126.0,0.89
187919,150.0,133.0,0.88
187920,150.0,139.0,0.88
187921,149.0,144.0,0.88
187922,149.0,148.0,0.89
187923,149.0,150.0,0.89
187924,149.0,152.0,0.89
187925,147.0,152.0,0.88
187926,147.0,152.0,0.87
187927,147.0,151.0,0.88
187928,145.0,150.0,0.88
187929,145.0,149.0,0.88
187930,144.0,148.0,0.87
187931,143.0,148.0,0.88
187932,141.0,148.0,0.88
187933,139.0,148.0,0.88
187934,139.0,148.0,0.89
187935,137.0,148.0,0.89
187936,135.0,147.0,0.87
187937,134.0,146.0,0.87
187938,134.0,145.0,0.86
187939,134.0,144.0,0.86
187940,133.0,140.0,0.87
187941,133.0,135.0,0.86
187942,133.0,128.0,0.85
187943,135.0,121.0,0.85
187944,139.0,115.0,0.89
187945,143.0,107.0,0.89
187946,149.0,101.0,0.89
187947,154.0,96.0,0.87
187948,162.0,89.0,0.84
187967,163.0,89.0,0.82
187968,157.0,99.0,0.89
187969,151.0,109.0,0.89
187970,147.0,121.0,0.88
187971,147.0,132.0,0.87
187972,146.0,141.0,0.89
187973,147.0,148.0,0.89
187974,147.0,153.0,0.88
187975,147.0,157.0,0.88
187976,148.0,161.0,0.87
187977,148.0,163.0,0.86
187978,148.0,164.0,0.87
187979,147.0,164.0,0.89
187980,146.0,164.0,0.87
187981,144.0,163.0,0.87
187982,143.0,162.0,0.88
187983,142.0,161.0,0.86
187984,140.0,160.0,0.87
187985,140.0,159.0,0.86
187986,139.0,159.0,0.87
187987,138.0,157.0,0.86
187988,135.0,154.0,0.88
187989,134.0,150.0,0.88
187990,134.0,143.0,0.86
187991,134.0,135.0,0.85
187992,133.0,124.0,0.84
187993,137.0,115.0,0.87
187994,142.0,107.0,0.88
187995,149.0,100.0,0.89
187996,156.0,94.0,0.86
187997,165.0,84.0,0.8
188016,161.0,91.0,0.85
188017,155.0,102.0,0.89
188018,150.0,114.0,0.89
188019,147.0,126.0,0.89
188020,147.0,138.0,0.89
188021,147.0,146.0,0.89
188022,147.0,153.0,0.88
188023,147.0,158.0,0.87
188024,149.0,161.0,0.87
188025,148.0,163.0,0.86
188026,147.0,165.0,0.87
188027,147.0,165.0,0.88
188028,146.0,164.0,0.87
188029,144.0,162.0,0.87
188030,143.0,160.0,0.87
188031,141.0,157.0,0.86
188032,140.0,154.0,0.86
188033,137.0,151.0,0.86
188034,137.0,147.0,0.85
188035,136.0,143.0,0.86
188036,135.0,137.0,0.85
188037,135.0,130.0,0.86
188038,134.0,119.0,0.86
188039,138.0,110.0,0.86
188040,145.0,102.0,0.9
188041,152.0,94.0,0.88
188042,162.0,86.0,0.81
188064,165.0,89.0,0.73
188065,159.0,94.0,0.88
188066,153.0,102.0,0.89
188067,149.0,111.0,0.89
188068,146.0,122.0,0.89
188069,145.0,131.0,0.88
188070,145.0,138.0,0.88
188071,146.0,145.0,0.88
188072,148.0,152.0,0.87
188073,147.0,156.0,0.88
188074,148.0,158.0,0.87
188075,148.0,160.0,0.86
188076,147.0,160.0,0.87
188077,146.0,159.0,0.87
188078,145.0,157.0,0.87
188079,144.0,155.0,0.87
188080,142.0,151.0,0.87
188081,139.0,146.0,0.87
188082,138.0,142.0,0.86
188083,136.0,135.0,0.86
188084,136.0,128.0,0.86
188085,136.0,117.0,0.85
188086,139.0,109.0,0.87
188087,145.0,100.0,0.89
188088,152.0,93.0,0.87
188089,161.0,85.0,0.83
188109,160.0,90.0,0.79
188110,154.0,99.0,0.87
188111,149.0,109.0,0.89
188112,145.0,121.0,0.89
188113,144.0,131.0,0.89
188114,145.0,139.0,0.89
188115,145.0,145.0,0.88
188116,145.0,150.0,0.88
188117,145.0,155.0,0.89
188118,146.0,159.0,0.88
188119,147.0,162.0,0.88
188120,146.0,163.0,0.87
188121,146.0,163.0,0.87
188122,145.0,163.0,0.88
188123,143.0,162.0,0.87
188124,143.0,160.0,0.87
188125,141.0,158.0,0.87
188126,140.0,156.0,0.86
188127,139.0,153.0,0.86
188128,137.0,150.0,0.87
188129,137.0,146.0,0.87
188130,135.0,140.0,0.85
188131,134.0,133.0,0.86
188132,134.0,123.0,0.86
188133,136.0,114.0,0.88
188134,140.0,106.0,0.89
188135,148.0,99.0,0.88
188136,157.0,93.0,0.87
188137,165.0,83.0,0.78
188157,162.0,93.0,0.83
188158,156.0,103.0,0.88
188159,150.0,116.0,0.88
188160,149.0,130.0,0.89
188161,149.0,142.0,0.89
188162,152.0,151.0,0.87
188163,155.0,158.0,0.88
188164,156.0,163.0,0.87
188165,155.0,165.0,0.88
188166,154.0,167.0,0.87
188167,154.0,167.0,0.87
188168,153.0,168.0,0.87
188169,151.0,167.0,0.86
188170,150.0,166.0,0.87
188171,148.0,163.0,0.86
188172,145.0,160.0,0.88
188173,143.0,155.0,0.87
188174,140.0,149.0,0.86
188175,139.0,143.0,0.87
188176,137.0,136.0,0.87
188177,137.0,127.0,0.86
188178,137.0,118.0,0.87
188179,141.0,109.0,0.87
188180,147.0,101.0,0.89
188181,153.0,93.0,0.89
188182,163.0,88.0,0.81
188208,170.0,99.0,0.87
188209,167.0,108.0,0.87
188210,166.0,120.0,0.87
188211,167.0,134.0,0.86
188212,170.0,145.0,0.86
188213,177.0,156.0,0.84
188214,183.0,163.0,0.85
188215,187.0,167.0,0.86
188216,186.0,171.0,0.86
188217,183.0,173.0,0.87
188218,179.0,174.0,0.87
188219,178.0,175.0,0.87
188220,177.0,175.0,0.86
188221,175.0,174.0,0.86
188222,171.0,173.0,0.86
188223,166.0,171.0,0.87
188224,162.0,169.0,0.88
188225,158.0,165.0,0.87
188226,155.0,161.0,0.88
188227,150.0,155.0,0.87
188228,147.0,147.0,0.9
188229,145.0,139.0,0.9
188230,143.0,130.0,0.89
188231,143.0,120.0,0.88
188232,146.0,111.0,0.87
188233,151.0,103.0,0.89
188234,157.0,97.0,0.89
188235,165.0,92.0,0.87
188271,172.0,91.0,0.7
188272,169.0,94.0,0.82
188273,168.0,99.0,0.87
188274,167.0,106.0,0.86
188275,166.0,113.0,0.85
188276,165.0,121.0,0.86
188277,164.0,126.0,0.85
188278,163.0,130.0,0.87
188279,163.0,133.0,0.86
188280,162.0,137.0,0.87
188281,161.0,140.0,0.88
188282,161.0,145.0,0.88
188283,161.0,148.0,0.87
188284,162.0,152.0,0.88
188285,161.0,154.0,0.88
188286,163.0,156.0,0.89
188287,163.0,156.0,0.88
188288,161.0,153.0,0.88
188289,159.0,150.0,0.87
188290,158.0,147.0,0.87
188291,157.0,143.0,0.87
188292,154.0,138.0,0.88
188293,153.0,130.0,0.87
188294,151.0,123.0,0.88
188295,151.0,114.0,0.87
188296,154.0,106.0,0.88
188297,160.0,99.0,0.88
188298,165.0,94.0,0.86
188299,169.0,86.0,0.84
188557,164.0,88.0,0.79
188558,161.0,91.0,0.83
188559,159.0,97.0,0.88
188560,157.0,101.0,0.89
188561,154.0,106.0,0.89
188562,152.0,110.0,0.88
188563,150.0,114.0,0.87
188564,149.0,119.0,0.88
188565,149.0,124.0,0.89
188566,150.0,130.0,0.87
188567,150.0,134.0,0.88
188568,150.0,136.0,0.88
188569,149.0,136.0,0.88
188570,149.0,135.0,0.89
188571,149.0,134.0,0.88
188572,149.0,131.0,0.88
188573,149.0,128.0,0.87
188574,148.0,123.0,0.88
188575,147.0,116.0,0.87
188576,147.0,109.0,0.88
188577,150.0,102.0,0.89
188578,153.0,97.0,0.9
188579,158.0,93.0,0.88
188580,163.0,90.0,0.87
188581,167.0,86.0,0.85
188618,164.0,89.0,0.82
188619,160.0,96.0,0.85
188620,157.0,103.0,0.89
188621,153.0,109.0,0.88
188622,150.0,117.0,0.88
188623,150.0,128.0,0.88
188624,150.0,137.0,0.88
188625,151.0,146.0,0.89
188626,152.0,152.0,0.88
188627,152.0,157.0,0.87
188628,152.0,160.0,0.88
188629,153.0,163.0,0.88
188630,152.0,164.0,0.87
188631,151.0,163.0,0.87
188632,149.0,162.0,0.87
188633,149.0,161.0,0.87
188634,147.0,160.0,0.88
188635,145.0,158.0,0.88
188636,143.0,156.0,0.88
188637,141.0,154.0,0.88
188638,138.0,151.0,0.87
188639,136.0,147.0,0.87
188640,135.0,142.0,0.87
188641,134.0,138.0,0.87
188642,133.0,132.0,0.87
188643,133.0,127.0,0.85
188644,134.0,120.0,0.85
188645,137.0,114.0,0.88
188646,140.0,108.0,0.88
188647,144.0,103.0,0.88
188648,148.0,98.0,0.89
188649,154.0,93.0,0.87
188650,162.0,88.0,0.83
188672,163.0,91.0,0.79
188673,158.0,103.0,0.89
188674,151.0,114.0,0.88
188675,147.0,128.0,0.89
188676,146.0,141.0,0.89
188677,149.0,152.0,0.9
188678,153.0,161.0,0.88
188679,154.0,166.0,0.88
188680,154.0,168.0,0.87
188681,152.0,169.0,0.87
188682,151.0,170.0,0.87
188683,150.0,170.0,0.87
188684,150.0,171.0,0.87
188685,150.0,171.0,0.87
188686,149.0,171.0,0.87
188687,149.0,170.0,0.86
188688,147.0,169.0,0.87
188689,147.0,168.0,0.87
188690,146.0,168.0,0.87
188691,143.0,166.0,0.87
188692,142.0,164.0,0.86
188693,141.0,163.0,0.86
188694,140.0,161.0,0.87
188695,138.0,159.0,0.87
188696,137.0,156.0,0.87
188697,135.0,152.0,0.88
188698,133.0,146.0,0.87
188699,133.0,138.0,0.84
188700,133.0,131.0,0.87
188701,134.0,122.0,0.85
188702,139.0,115.0,0.88
188703,142.0,107.0,0.88
188704,148.0,102.0,0.88
188705,155.0,98.0,0.88
188706,163.0,92.0,0.83
188727,165.0,91.0,0.83
188728,159.0,102.0,0.89
188729,153.0,114.0,0.89
188730,149.0,127.0,0.9
188731,148.0,140.0,0.88
188732,150.0,151.0,0.89
188733,152.0,159.0,0.87
188734,153.0,165.0,0.88
188735,154.0,168.0,0.88
188736,153.0,170.0,0.88
188737,152.0,170.0,0.87
188738,151.0,171.0,0.87
188739,151.0,171.0,0.87
188740,150.0,171.0,0.86
188741,149.0,170.0,0.87
188742,147.0,169.0,0.87
188743,146.0,168.0,0.88
188744,145.0,167.0,0.87
188745,143.0,164.0,0.87
188746,141.0,162.0,0.87
188747,140.0,160.0,0.86
188748,138.0,157.0,0.86
188749,137.0,154.0,0.88
188750,135.0,150.0,0.86
188751,135.0,144.0,0.85
188752,134.0,138.0,0.84
188753,134.0,131.0,0.84
188754,133.0,120.0,0.85
188755,138.0,111.0,0.87
188756,144.0,103.0,0.89
188757,151.0,97.0,0.89
188758,159.0,91.0,0.85
188778,167.0,88.0,0.71
188779,161.0,94.0,0.86
188780,155.0,104.0,0.89
188781,150.0,115.0,0.89
188782,147.0,127.0,0.89
188783,147.0,139.0,0.89
188784,148.0,149.0,0.88
188785,150.0,157.0,0.87
188786,150.0,161.0,0.87
188787,150.0,163.0,0.87
188788,149.0,164.0,0.87
188789,147.0,163.0,0.87
188790,147.0,162.0,0.87
188791,145.0,161.0,0.87
188792,143.0,159.0,0.87
188793,141.0,156.0,0.86
188794,141.0,154.0,0.87
188795,139.0,151.0,0.86
188796,139.0,148.0,0.87
188797,138.0,143.0,0.87
188798,137.0,138.0,0.87
188799,136.0,133.0,0.86
188800,135.0,124.0,0.86
188801,136.0,115.0,0.87
188802,139.0,108.0,0.89
188803,145.0,100.0,0.9
188804,152.0,94.0,0.86
188805,162.0,89.0,0.82
188827,163.0,91.0,0.84
188828,156.0,101.0,0.89
188829,150.0,112.0,0.89
188830,147.0,123.0,0.9
188831,147.0,136.0,0.89
188832,147.0,146.0,0.89
188833,148.0,153.0,0.89
188834,148.0,158.0,0.88
188835,148.0,161.0,0.87
188836,147.0,164.0,0.87
188837,147.0,165.0,0.88
188838,146.0,165.0,0.88
188839,145.0,164.0,0.88
188840,143.0,163.0,0.87
188841,143.0,161.0,0.86
188842,142.0,159.0,0.86
188843,140.0,158.0,0.85
188844,139.0,156.0,0.87
188845,139.0,154.0,0.86
188846,139.0,153.0,0.86
188847,139.0,151.0,0.86
188848,137.0,149.0,0.87
188849,136.0,145.0,0.86
188850,135.0,139.0,0.86
188851,134.0,132.0,0.87
188852,133.0,122.0,0.85
188853,136.0,112.0,0.87
188854,140.0,104.0,0.89
188855,147.0,97.0,0.89
188856,155.0,93.0,0.86
188857,163.0,85.0,0.8
188891,169.0,88.0,0.77
188892,167.0,95.0,0.84
188893,165.0,102.0,0.88
188894,163.0,111.0,0.88
188895,162.0,120.0,0.86
188896,159.0,130.0,0.87
188897,159.0,141.0,0.88
188898,162.0,151.0,0.87
188899,163.0,158.0,0.86
188900,164.0,162.0,0.86
188901,163.0,164.0,0.87
188902,163.0,165.0,0.88
188903,161.0,164.0,0.87
188904,158.0,160.0,0.86
188905,155.0,156.0,0.88
188906,152.0,151.0,0.88
188907,149.0,144.0,0.89
188908,148.0,137.0,0.87
188909,146.0,129.0,0.89
188910,146.0,120.0,0.88
188911,147.0,110.0,0.88
188912,151.0,101.0,0.89
188913,157.0,94.0,0.88
188914,165.0,91.0,0.86
188915,171.0,84.0,0.72
188939,183.0,95.0,0.85
188940,182.0,103.0,0.86
188941,180.0,111.0,0.86
188942,180.0,121.0,0.87
188943,179.0,129.0,0.85
188944,178.0,139.0,0.85
188945,181.0,148.0,0.88
188946,185.0,155.0,0.85
188947,187.0,162.0,0.86
188948,190.0,168.0,0.86
188949,193.0,173.0,0.85
188950,194.0,177.0,0.85
188951,193.0,180.0,0.87
188952,194.0,183.0,0.86
188953,193.0,185.0,0.87
188954,191.0,186.0,0.87
188955,191.0,187.0,0.86
188956,191.0,187.0,0.86
188957,189.0,187.0,0.87
188958,187.0,187.0,0.88
188959,185.0,186.0,0.88
188960,181.0,185.0,0.87
188961,177.0,184.0,0.87
188962,173.0,182.0,0.86
188963,168.0,180.0,0.88
188964,163.0,176.0,0.88
188965,159.0,173.0,0.88
188966,157.0,169.0,0.89
188967,154.0,164.0,0.88
188968,151.0,158.0,0.88
188969,150.0,151.0,0.9
188970,150.0,145.0,0.89
188971,151.0,138.0,0.89
188972,152.0,131.0,0.88
188973,153.0,124.0,0.88
188974,158.0,119.0,0.87
188975,162.0,114.0,0.89
188976,164.0,107.0,0.88
188977,167.0,102.0,0.87
188978,171.0,98.0,0.87
188979,180.0,95.0,0.8
188997,183.0,104.0,0.85
188998,181.0,114.0,0.87
188999,180.0,124.0,0.85
189000,179.0,133.0,0.87
189001,177.0,143.0,0.87
189002,177.0,153.0,0.86
189003,179.0,163.0,0.87
189004,180.0,172.0,0.88
189005,182.0,180.0,0.88
189006,184.0,186.0,0.87
189007,185.0,191.0,0.87
189008,185.0,194.0,0.88
189009,184.0,197.0,0.87
189010,185.0,199.0,0.88
189011,185.0,200.0,0.88
189012,185.0,200.0,0.88
189013,184.0,200.0,0.86
189014,182.0,199.0,0.87
189015,181.0,198.0,0.87
189016,179.0,196.0,0.88
189017,177.0,196.0,0.87
189018,175.0,194.0,0.87
189019,173.0,192.0,0.87
189020,170.0,191.0,0.87
189021,166.0,190.0,0.87
189022,163.0,188.0,0.89
189023,161.0,185.0,0.89
189024,158.0,183.0,0.88
189025,155.0,179.0,0.89
189026,152.0,174.0,0.88
189027,149.0,168.0,0.88
189028,146.0,161.0,0.89
189029,145.0,153.0,0.89
189030,144.0,143.0,0.88
189031,146.0,135.0,0.88
189032,148.0,128.0,0.88
189033,149.0,121.0,0.88
189034,153.0,114.0,0.88
189035,158.0,110.0,0.87
189036,163.0,106.0,0.87
189037,166.0,99.0,0.88
189038,171.0,96.0,0.87
189039,177.0,92.0,0.78
189066,177.0,97.0,0.78
189067,173.0,99.0,0.85
189068,169.0,104.0,0.86
189069,166.0,111.0,0.89
189070,163.0,119.0,0.87
189071,159.0,125.0,0.88
189072,158.0,132.0,0.89
189073,157.0,137.0,0.9
189074,157.0,141.0,0.89
189075,155.0,145.0,0.89
189076,155.0,150.0,0.89
189077,156.0,155.0,0.88
189078,158.0,160.0,0.88
189079,159.0,164.0,0.87
189080,160.0,167.0,0.88
189081,159.0,168.0,0.87
189082,160.0,169.0,0.87
189083,159.0,168.0,0.87
189084,159.0,167.0,0.88
