Time,Data
2742,-0.0002252962
2743,-0.000250192
2744,-0.0002878135
2745,-0.000260665
2746,-0.0002198697
2747,-0.0001788137
2748,-0.0001468407
2749,-7.32231e-05
2750,-2.97292e-05
2751,-6.37553e-05
2752,-1.6274e-05
2753,-3.1475e-05
2754,-0.0001242119
2755,-0.0001402434
2756,-0.0002075786
2757,-0.0002251305
2758,-0.0002735053
2759,-0.0002709543
2760,-0.0002636178
2761,-0.0002213599
2762,-0.0002563671
2763,-0.0003630237
2764,-0.0003697354
2765,-0.0002374711
2766,-0.000239072
2767,-0.0001888291
2768,-0.0001725031
2769,-0.0002752419
2770,-0.0002499661
2771,-0.0001651258
2772,-0.0001760783
2773,-0.0001275073
2774,-0.0001272816
2775,-0.0001330041
2776,-0.0001445027
2777,-0.0001700191
2778,-0.0001953485
2779,-0.0002277433
2780,-0.0001629306
2781,-0.0001674858
2782,-9.67248e-05
2783,1.545e-07
2784,8.17118e-05
2785,7.15666e-05
2786,5.82672e-05
2787,1.8374e-06
2788,-7.47505e-05
2789,-0.0001411628
2790,-0.0002254714
2791,-0.0002243871
2792,-0.0002101984
2793,-0.0001791679
2794,-0.0002075817
2795,-0.0002200689
2796,-0.0002377986
2797,-0.0002236282
2798,-0.0002612798
2799,-0.0002593141
2800,-0.0002930306
2801,-0.0002671377
2802,-0.0002289389
2803,-0.0001661587
2804,-0.0002815515
2805,-0.0003463202
2806,-0.0002631007
2807,-0.0001916056
2808,-0.0001747059
2809,-0.0001745292
2810,-0.0002295792
2811,-0.0002058361
2812,-0.0002168217
2813,-0.000259202
2814,-0.0002611474
2815,-0.0002646727
2816,-0.0002289097
2817,-0.0002149748
2818,-0.0002525665
2819,-0.0002617404
2820,-0.0002719144
2821,-0.0002177086
2822,-0.0002288803
2823,-0.0002301005
2824,-0.0002355762
2825,-0.000262529
2826,-0.0002156807
2827,-0.0002456686
2828,-0.0002295026
2829,-0.00025876
2830,-0.0002681719
2831,-0.0002694962
2832,-0.0002822828
2833,-0.000219223
2834,-0.0002022795
2835,-0.000231165
2836,-0.0002274392
2837,-0.0002965009
2838,-0.0002781032
2839,-0.0002440274
2840,-0.0002102184
2841,-0.0002345647
2842,-0.0002380676
2843,-0.0003052792
2844,-0.0002421025
2845,-0.000236663
2846,-0.0002382693
2847,-0.000268191
2848,-0.0002357519
2849,-0.000254812
2850,-0.000323961
2851,-0.0002397595
2852,-0.0003396459
2853,-0.0003725016
2854,-0.0002311597
2855,-0.0001138419
2856,-3.80939e-05
2857,-1.23876e-05
2858,-9.07693e-05
2859,-0.0001191559
2860,-0.0001579165
2861,-0.0002045182
2862,-0.0002397395
2863,-0.0002361816
2864,-0.0002332152
2865,-0.0002596109
2866,-0.0002698959
2867,-0.0003228776
2868,-0.0002714656
2869,-0.0002592016
2870,-0.0002496724
2871,-0.0002666648
2872,-0.0003184885
2873,-0.0002755461
2874,-0.0003073249
2875,-0.0003116029
2876,-0.0003157844
2877,-0.000303714
2878,-0.0002973931
2879,-0.0002842145
2880,-0.0002793058
2881,-0.0002727
2882,-0.0003129044
2883,-0.000292767
2884,-0.0002770704
2885,-0.0003059381
2886,-0.0002898188
2887,-0.0002981769
2888,-0.0003362794
2889,-0.0003191546
2890,-0.0002715178
2891,-0.000294835
2892,-0.0003321361
2893,-0.0003400743
2894,-0.0003128628
2895,-0.0002894299
2896,-0.0003127791
2897,-0.0003178355
2898,-0.0002909122
2899,-0.0003055783
2900,-0.0003040282
2901,-0.0002973398
2902,-0.0003102166
2903,-0.0003155813
2904,-0.0003040486
2905,-0.000291596
2906,-0.0003060988
2907,-0.0003157085
2908,-0.0003300073
2909,-0.0002805066
2910,-0.000318172
2911,-0.0002966477
2912,-0.0002875575
2913,-0.0003191486
2914,-0.0003211576
2915,-0.0003316077
2916,-0.0003062849
2917,-0.0003262338
2918,-0.0003036745
2919,-0.0002886878
2920,-0.0003034098
2921,-0.0003192126
2922,-0.0002789161
2923,-0.0003009609
2924,-0.0003029661
2925,-0.0003199658
2926,-0.0002965827
2927,-0.0002906755
2928,-0.0003132393
2929,-0.0003109122
2930,-0.0002996098
2931,-0.0003112537
2932,-0.0003207732
2933,-0.0003219745
2934,-0.0003358828
2935,-0.0003676949
2936,-0.0003110348
2937,-0.0002814254
2938,-0.0003042713
2939,-0.0002996218
2940,-0.0003297477
2941,-0.0003262539
2942,-0.0003222307
2943,-0.0003128962
2944,-0.0002996691
2945,-0.0002893929
2946,-0.0002593854
2947,-0.0002427414
2948,-0.000315573
2949,-0.0003059828
2950,-0.0003272329
2951,-0.0003499317
2952,-0.0003245424
2953,-0.0003340007
2954,-0.0003205301
2955,-0.0002980826
2956,-0.0003112724
2957,-0.0002545849
2958,-0.000231989
2959,-0.0003342001
2960,-0.0003313678
2961,-0.0003093391
2962,-0.0002906852
2963,-0.0002666432
2964,-0.0002502974
2965,-0.0003052111
2966,-0.0003023084
2967,-0.0003445313
2968,-0.0003312502
2969,-0.000317062
2970,-0.0003107126
2971,-0.0002991424
2972,-0.0003337172
2973,-0.0003351623
2974,-0.0003160414
2975,-0.0003288848
2976,-0.0003487894
2977,-0.0003086381
2978,-0.0003148204
2979,-0.0003062422
2980,-0.0002703279
2981,-0.000309959
2982,-0.000275907
2983,-0.0002926833
2984,-0.0003269728
2985,-0.000333319
2986,-0.0002816059
2987,-0.0002714398
2988,-0.0002659263
2989,-0.0002747349
2990,-0.0002862811
2991,-0.0002699537
2992,-0.0002881392
2993,-0.0003085518
2994,-0.0002908775
2995,-0.0003296241
2996,-0.0002817588
2997,-0.0002865768
2998,-0.0002861141
2999,-0.0002821818
3000,-0.0002929058
3001,-0.0003044364
3002,-0.0003203563
3003,-0.0002617322
3004,-0.0002640533
3005,-0.0002798852
3006,-0.000272266
3007,-0.0002887338
3008,-0.000317443
3009,-0.0002935565
3010,-0.0002930532
3011,-0.0003088235
3012,-0.0002638185
3013,-0.0002900544
3014,-0.0002934373
3015,-0.0003348829
3016,-0.0002735489
3017,-0.0002381696
3018,-0.0002775215
3019,-0.0002876213
3020,-0.0003219707
3021,-0.0002999091
3022,-0.0002866755
3023,-0.0002944435
3024,-0.0002818011
3025,-0.0003173346
3026,-0.0002867606
3027,-0.0002609519
3028,-0.0002672614
3029,-0.0003029042
3030,-0.0002936579
3031,-0.0002694729
3032,-0.0002482503
3033,-0.0002799747
3034,-0.0002872968
3035,-0.0002572832
3036,-0.0002935055
3037,-0.0002666711
3038,-0.0002817643
3039,-0.0003145139
3040,-0.0002963184
3041,-0.0003038069
3042,-0.0002409823
3043,-0.0002969282
3044,-0.0002635461
3045,-0.0003187406
3046,-0.0002908026
3047,-0.0003155399
3048,-0.0003092468
3049,-0.0003315344
3050,-0.0002636127
3051,-0.0002729508
3052,-0.0003146215
3053,-0.0002959757
3054,-0.0003260493
3055,-0.0003203506
3056,-0.0003401379
3057,-0.0003389898
3058,-0.0003516072
3059,-0.0003377517
3060,-0.0002994428
3061,-0.0002983703
3062,-0.0003112578
3063,-0.0003130507
3064,-0.000301442
3065,-0.0002866517
3066,-0.0002880554
3067,-0.0002955094
3068,-0.000294735
3069,-0.0003238872
3070,-0.0003069527
3071,-0.0003172032
3072,-0.000302548
3073,-0.0003002704
3074,-0.0003096469
3075,-0.0002923131
3076,-0.0002931505
3077,-0.0003207175
3078,-0.0003492791
3079,-0.0003181121
3080,-0.0002865925
3081,-0.0002965416
3082,-0.0003162637
3083,-0.0002927613
3084,-0.0003055118
3085,-0.0003056917
3086,-0.0002924595
3087,-0.0003327085
3088,-0.0003278445
3089,-0.0003040435
3090,-0.0002883569
3091,-0.0003014632
3092,-0.0003160586
3093,-0.0003509225
3094,-0.0003027164
3095,-0.0002986919
3096,-0.0002552085
3097,-0.0003350768
3098,-0.0003428356
3099,-0.0003492346
3100,-0.0003137338
3101,-0.0003065372
3102,-0.000290975
3103,-0.0002978168
3104,-0.000300379
3105,-0.0003326529
3106,-0.0003586056
3107,-0.0003527469
3108,-0.0003311624
3109,-0.0003521511
3110,-0.0003286297
3111,-0.0003110642
3112,-0.0002940128
3113,-0.0002954539
3114,-0.0003234475
3115,-0.0003074893
3116,-0.0002963697
3117,-0.0003360445
3118,-0.0003243976
3119,-0.0003298439
3120,-0.0003221461
3121,-0.0003206315
3122,-0.000315497
3123,-0.0003136956
3124,-0.0002870403
3125,-0.0003355748
3126,-0.0003252939
3127,-0.0003301154
3128,-0.0003418856
3129,-0.0003322953
3130,-0.0003125202
3131,-0.0003208273
3132,-0.0003561986
3133,-0.0003522752
3134,-0.0003509354
3135,-0.0003449055
3136,-0.000299786
3137,-0.0003176711
3138,-0.0003304055
3139,-0.0002811867
3140,-0.0003081972
3141,-0.0003458674
3142,-0.0003604607
3143,-0.0003827315
3144,-0.0003648425
3145,-0.0002962068
3146,-0.0002664182
3147,-0.000296929
3148,-0.0003154931
3149,-0.0003460106
3150,-0.0003227404
3151,-0.0003374099
3152,-0.0002927633
3153,-0.0002870005
3154,-0.0002905795
3155,-0.0003195647
3156,-0.0003623324
3157,-0.0003710747
3158,-0.0003037269
3159,-0.0002988099
3160,-0.0002431383
3161,-0.0002499943
3162,-0.0002845951
3163,-0.0003364753
3164,-0.0003392245
3165,-0.000346733
3166,-0.0003067871
3167,-0.0003009244
3168,-0.0002899847
3169,-0.0003154273
3170,-0.000288729
3171,-0.0002945409
3172,-0.0003292909
3173,-0.0003231067
3174,-0.0003616213
3175,-0.0003042805
3176,-0.0003219574
3177,-0.0003095049
3178,-0.0003033746
3179,-0.0003177689
3180,-0.0003324845
3181,-0.00032695
3182,-0.000316429
3183,-0.000274172
3184,-0.0002860141
3185,-0.0003310481
3186,-0.0003060295
3187,-0.0002987191
3188,-0.0002936151
3189,-0.0002981916
3190,-0.0002953878
3191,-0.0003039381
3192,-0.0002939667
3193,-0.0003069135
3194,-0.0003195275
3195,-0.0003158467
3196,-0.0002973016
3197,-0.0002878729
3198,-0.0002863353
3199,-0.0003258026
3200,-0.0003134649
3201,-0.0003137559
3202,-0.0002982571
3203,-0.0002841494
3204,-0.0003089512
3205,-0.0003010183
3206,-0.0003280341
3207,-0.000313712
3208,-0.0002886328
3209,-0.000291366
3210,-0.0002800574
3211,-0.0003028936
3212,-0.0003119888
3213,-0.0003004034
3214,-0.0002953117
3215,-0.0002925106
3216,-0.000252407
3217,-0.0003061604
3218,-0.0003100978
3219,-0.0003148507
3220,-0.0002561842
3221,-0.0002930809
3222,-0.0003345433
3223,-0.0003181782
3224,-0.0003285373
3225,-0.0003191794
3226,-0.0003157785
3227,-0.0003245249
3228,-0.0003231574
3229,-0.0003359929
3230,-0.0003540073
3231,-0.000298326
3232,-0.0003176007
3233,-0.0003475352
3234,-0.0003459501
3235,-0.0003566028
3236,-0.0003191318
3237,-0.0002990716
3238,-0.0003045162
3239,-0.0003010588
3240,-0.000336268
3241,-0.0003162765
3242,-0.0003199432
3243,-0.0003424799
3244,-0.0003167317
3245,-0.000305056
3246,-0.0002995665
3247,-0.0003074341
3248,-0.0003100295
3249,-0.0003360925
3250,-0.0002951578
3251,-0.0002839403
3252,-0.0003018391
3253,-0.0003294123
3254,-0.000294669
3255,-0.0003173087
3256,-0.0003066941
3257,-0.0003278601
3258,-0.0003529127
3259,-0.0003267772
3260,-0.0003455226
3261,-0.0003351773
3262,-0.0003442599
3263,-0.0003497465
3264,-0.00031767
3265,-0.0003548628
3266,-0.0003469299
3267,-0.0003350089
3268,-0.0003550421
3269,-0.0003430915
3270,-0.0003258901
3271,-0.0002799303
3272,-0.0003369463
3273,-0.0003353166
3274,-0.0003458334
3275,-0.0003377669
3276,-0.0003390237
3277,-0.0003506626
3278,-0.0003442358
3279,-0.0003487731
3280,-0.0003240464
3281,-0.000320655
3282,-0.0003020139
3283,-0.0003121167
3284,-0.0003591534
3285,-0.0003450757
3286,-0.0003428578
3287,-0.000323517
3288,-0.0003265583
3289,-0.0003499193
3290,-0.000331929
3291,-0.0003047174
3292,-0.0003556333
3293,-0.0003424856
3294,-0.0003268897
3295,-0.0003414727
3296,-0.0003426684
3297,-0.0003403654
3298,-0.0002944918
3299,-0.0003458203
3300,-0.0003411817
3301,-0.0003384009
3302,-0.0003257187
3303,-0.0003308328
3304,-0.0003391184
3305,-0.0003451983
3306,-0.0003434087
3307,-0.0003450129
3308,-0.0003492478
3309,-0.0003377826
3310,-0.0003190622
3311,-0.000342973
3312,-0.0003191196
3313,-0.0003355519
3314,-0.0003070723
3315,-0.0003407447
3316,-0.0003406053
3317,-0.0003280534
3318,-0.000342336
3319,-0.0003338048
3320,-0.00031758
3321,-0.0003029027
3322,-0.0003429638
3323,-0.0003467588
3324,-0.0003661091
3325,-0.0003623123
3326,-0.0003312401
3327,-0.0003302781
3328,-0.0003169469
3329,-0.0003162372
3330,-0.0003065002
3331,-0.0003438865
3332,-0.0003600621
3333,-0.0003142006
3334,-0.0003074462
3335,-0.0003403082
3336,-0.0003211424
3337,-0.0003037419
3338,-0.0003270787
3339,-0.000309868
3340,-0.0003039574
3341,-0.0003645399
3342,-0.0003476436
3343,-0.0003335253
3344,-0.0002769424
3345,-0.0003227589
3346,-0.0003089861
3347,-0.0003137395
3348,-0.0003041949
3349,-0.0002905919
3350,-0.000312274
3351,-0.0003367167
3352,-0.0003457155
3353,-0.0003482321
3354,-0.0003396436
3355,-0.0003332525
3356,-0.0003402071
3357,-0.000322711
3358,-0.0003254927
3359,-0.0003373899
3360,-0.0003854474
3361,-0.0003536454
3362,-0.0003303518
3363,-0.0003139671
3364,-0.0002965574
3365,-0.0003174496
3366,-0.0003095712
3367,-0.0003186591
3368,-0.0002998844
3369,-0.0002884407
3370,-0.0003089539
3371,-0.0003418676
3372,-0.0003244527
3373,-0.000324911
3374,-0.0003375106
3375,-0.000346733
3376,-0.0003223924
3377,-0.0003190576
3378,-0.0003404538
3379,-0.0003357788
3380,-0.000360993
3381,-0.000345148
3382,-0.0003278668
3383,-0.0003366892
3384,-0.0003376254
3385,-0.0003315399
3386,-0.0002830182
3387,-0.0003307365
3388,-0.0003338392
3389,-0.0003246206
3390,-0.000315281
3391,-0.0003166584
3392,-0.0003572549
3393,-0.0003546824
3394,-0.000335253
3395,-0.0003541454
3396,-0.0003438774
3397,-0.000347886
3398,-0.0003727027
3399,-0.0003536801
3400,-0.0003599239
3401,-0.0003092199
3402,-0.0002923407
3403,-0.0003257732
3404,-0.000343021
3405,-0.0003296168
3406,-0.0003420838
3407,-0.0003146554
3408,-0.0003406629
3409,-0.0003433173
3410,-0.0003433297
3411,-0.0003197365
3412,-0.0003069908
3413,-0.0003301234
3414,-0.0003398504
3415,-0.0003441117
3416,-0.0003257329
3417,-0.0003308578
3418,-0.0003482877
3419,-0.0003502412
3420,-0.0003581214
3421,-0.0003523195
3422,-0.000353922
3423,-0.0003338964
3424,-0.0003534307
3425,-0.0003492791
3426,-0.0003329685
3427,-0.0003434988
3428,-0.0003486488
3429,-0.0003578959
3430,-0.0003123569
3431,-0.0003057015
3432,-0.0003530364
3433,-0.0003138221
3434,-0.0003486745
3435,-0.0003487731
3436,-0.0003503467
3437,-0.0003429629
3438,-0.0003585518
3439,-0.0003627519
3440,-0.0003630035
3441,-0.0003082428
3442,-0.0003492478
3443,-0.0003492791
3444,-0.0003533198
3445,-0.0003477056
3446,-0.0003430872
3447,-0.0003299233
3448,-0.0003319716
3449,-0.0003346845
3450,-0.000360636
3451,-0.00033595
3452,-0.0003433027
3453,-0.0003545582
3454,-0.0003189646
3455,-0.0003494005
3456,-0.0003291013
3457,-0.0003251714
3458,-0.0003490114
3459,-0.0003086393
3460,-0.0003190009
3461,-0.0003197966
3462,-0.0003438155
3463,-0.0003563283
3464,-0.0002889873
3465,-0.0003410867
3466,-0.000328676
3467,-0.0003557407
3468,-0.000351924
3469,-0.0003550793
3470,-0.0003645015
3471,-0.000341609
3472,-0.0003238872
3473,-0.0003452714
3474,-0.0003874489
3475,-0.0003472267
3476,-0.0003576909
3477,-0.0003449816
3478,-0.0003572701
3479,-0.0003564056
3480,-0.0003079876
3481,-0.0003619713
3482,-0.0003613145
3483,-0.0003196632
3484,-0.000316667
3485,-0.0003197382
3486,-0.0003276408
3487,-0.0003141515
3488,-0.0003478596
3489,-0.0003041431
3490,-0.0003389049
3491,-0.0003520723
3492,-0.0003761911
3493,-0.0003956326
3494,-0.0003636538
3495,-0.0003552018
3496,-0.0003744206
3497,-0.0002801812
3498,-0.0003574654
3499,-0.0003772835
3500,-0.0003453496
3501,-0.000361999
3502,-0.0003818535
3503,-0.0003443264
3504,-0.0003392627
3505,-0.0003194386
3506,-0.0003294769
3507,-0.0003690127
3508,-0.0003581906
3509,-0.000374701
3510,-0.0003405751
3511,-0.0003495358
3512,-0.0003565176
3513,-0.0003249403
3514,-0.0003437273
3515,-0.000368814
3516,-0.0003288087
3517,-0.0003582129
3518,-0.0003505737
3519,-0.000334389
3520,-0.0003233204
3521,-0.0003477516
3522,-0.0003356476
3523,-0.0003427048
3524,-0.0003461184
3525,-0.000340818
3526,-0.0003258771
3527,-0.000328654
3528,-0.0003491158
3529,-0.0003924636
3530,-0.0003681639
3531,-0.0003739555
3532,-0.0003420918
3533,-0.000337295
3534,-0.0003112225
3535,-0.0003201789
3536,-0.0003134683
3537,-0.0003292037
3538,-0.0003422329
3539,-0.000320796
3540,-0.0003334965
3541,-0.0003293586
3542,-0.0003539593
3543,-0.0003524601
3544,-0.0003704516
3545,-0.0003411342
3546,-0.0003428932
3547,-0.0003366481
3548,-0.0003619862
3549,-0.0003556503
3550,-0.0003377412
3551,-0.0003444265
3552,-0.0003502803
3553,-0.0003375854
3554,-0.0003526759
3555,-0.000388605
3556,-0.000366439
3557,-0.000355207
3558,-0.0003289326
3559,-0.0003063385
3560,-0.0003552968
3561,-0.0003470806
3562,-0.0003640236
3563,-0.000348508
3564,-0.0003599313
3565,-0.0003436011
3566,-0.0003585814
3567,-0.0003343368
3568,-0.0003483612
3569,-0.0003679671
3570,-0.0003647029
3571,-0.0003374131
3572,-0.0003138935
3573,-0.0003336529
3574,-0.0003227019
3575,-0.0003409483
3576,-0.000345046
3577,-0.0003591704
3578,-0.0003349191
3579,-0.0003297878
3580,-0.000328266
3581,-0.0003778896
3582,-0.0003563805
3583,-0.0003449866
3584,-0.0003594588
3585,-0.0003432094
3586,-0.0003655666
3587,-0.0003496394
3588,-0.0003447823
3589,-0.0003373598
3590,-0.0003632779
3591,-0.0003770595
3592,-0.0003693386
3593,-0.0003510392
3594,-0.000351538
3595,-0.0003536696
3596,-0.000358806
3597,-0.0003575471
3598,-0.0003113534
3599,-0.0003549971
3600,-0.0003723901
3601,-0.0003757286
3602,-0.0003530245
3603,-0.0003743966
3604,-0.0003452959
3605,-0.0003502988
3606,-0.0003711246
3607,-0.0003608233
3608,-0.0003619079
3609,-0.0003524444
3610,-0.0003544107
3611,-0.0003178708
3612,-0.0003609544
3613,-0.0003247774
3614,-0.0003443618
3615,-0.0003447199
3616,-0.0003480451
3617,-0.0003278551
3618,-0.0003454261
3619,-0.0003415532
3620,-0.0003530122
3621,-0.0003465565
3622,-0.0003440265
3623,-0.0003562109
3624,-0.0003594925
3625,-0.0003405267
3626,-0.0003632847
3627,-0.0003536429
3628,-0.0003623846
3629,-0.0003684052
3630,-0.0003421623
3631,-0.0003623617
3632,-0.0003670998
3633,-0.0003392228
3634,-0.0003464155
3635,-0.0003741947
3636,-0.0003845952
3637,-0.0003584919
3638,-0.0003499598
3639,-0.0003315709
3640,-0.000332033
3641,-0.0003595958
3642,-0.0003330423
3643,-0.0003654011
3644,-0.0003694742
3645,-0.0003425105
3646,-0.0003668521
3647,-0.0003739539
3648,-0.0003455959
3649,-0.0003641051
3650,-0.0003493829
3651,-0.0003325232
3652,-0.0003301809
3653,-0.0003408188
3654,-0.0003392221
3655,-0.0003393242
3656,-0.0003689884
3657,-0.0003472668
3658,-0.0003449848
3659,-0.0003449848
3660,-0.0003545368
3661,-0.0003427065
3662,-0.0003293344
3663,-0.0003575973
3664,-0.0003529365
3665,-0.0003475863
3666,-0.0003519083
3667,-0.0003516542
3668,-0.0003657524
3669,-0.0003325233
3670,-0.0003408188
3671,-0.0003759786
3672,-0.0003696746
3673,-0.0003496394
3674,-0.0003399093
3675,-0.0003447823
3676,-0.0003482167
3677,-0.000378429
3678,-0.0003584919
3679,-0.0003424649
3680,-0.0003472668
3681,-0.0003417429
3682,-0.0003391464
3683,-0.0003166663
3684,-0.000374729
3685,-0.000344101
3686,-0.0003411896
3687,-0.000350116
3688,-0.0003435322
3689,-0.0003218939
3690,-0.0003395754
3691,-0.000337469
3692,-0.0003259338
3693,-0.0003448346
3694,-0.0003399955
3695,-0.0003617562
3696,-0.000344101
3697,-0.0003085752
3698,-0.000333347
3699,-0.0003352041
3700,-0.0002926108
3701,-0.0003375854
3702,-0.0003003537
3703,-0.0003232124
3704,-0.0003588301
3705,-0.0003386002
3706,-0.0003358818
3707,-0.0003187722
3708,-0.0003028513
3709,-0.0002985709
3710,-0.0003176234
3711,-0.0003273964
3712,-0.0003607719
3713,-0.000340108
3714,-0.0003553918
3715,-0.0003755349
3716,-0.0003592081
3717,-0.000297456
3718,-0.000293021
3719,-0.0003013761
3720,-0.0003098982
3721,-0.00036052
3722,-0.0003362885
3723,-0.0003012761
3724,-0.0002333559
3725,-0.0003411779
3726,-0.0003922408
3727,-0.000382002
3728,-0.0003207964
3729,-0.0003235855
3730,-0.000356497
3731,-0.0003562648
3732,-0.0003514013
3733,-0.00038069
3734,-0.000381776
3735,-0.0003303691
3736,-0.0002859439
3737,-0.0002840182
3738,-0.0003322803
3739,-0.0003741311
3740,-0.0003742034
3741,-0.0003519853
3742,-0.0003559318
3743,-0.000345986
3744,-0.0003195954
3745,-0.0003240588
3746,-0.000322928
3747,-0.0003126895
3748,-0.0003373633
3749,-0.0003136885
3750,-0.0003393776
3751,-0.0003583475
3752,-0.0003592552
3753,-0.0003617373
3754,-0.0003103795
3755,-0.0003138643
3756,-0.0003586285
3757,-0.000367551
3758,-0.0003589457
3759,-0.0003701994
3760,-0.0003524141
3761,-0.0003694828
3762,-0.000316256
3763,-0.0003379631
3764,-0.0003344591
3765,-0.0003518838
3766,-0.0003734007
3767,-0.0003530122
3768,-0.0003301782
3769,-0.0003482629
3770,-0.0003539465
3771,-0.0003497508
3772,-0.0003250696
3773,-0.0003568159
3774,-0.0003591928
3775,-0.0003248155
3776,-0.000350723
3777,-0.000340746
3778,-0.0003543919
3779,-0.000356657
3780,-0.0003557038
3781,-0.0003482996
3782,-0.0003398818
3783,-0.0003378558
3784,-0.0003442121
3785,-0.0003573285
3786,-0.000336759
3787,-0.0003347132
3788,-0.0003321943
3789,-0.0003586172
3790,-0.0003519302
3791,-0.0003344669
3792,-0.0003332886
3793,-0.0003293395
3794,-0.000332688
3795,-0.0003369683
3796,-0.0003611773
3797,-0.0003729042
3798,-0.0003334516
3799,-0.0003728029
3800,-0.0003609171
3801,-0.0003077087
3802,-0.0003376853
3803,-0.0003501949
3804,-0.0003648713
3805,-0.0003534975
3806,-0.000332949
3807,-0.0003289705
3808,-0.0003475875
3809,-0.0003401526
3810,-0.000354542
3811,-0.000339926
3812,-0.0003501826
3813,-0.0003271538
3814,-0.0003553662
3815,-0.0003439194
3816,-0.0003440796
3817,-0.0003553745
3818,-0.0003666062
3819,-0.0003496917
3820,-0.0003352967
3821,-0.0003401435
3822,-0.0003438565
3823,-0.0003331707
3824,-0.0003500654
3825,-0.0003277781
3826,-0.0003547485
3827,-0.0003792175
3828,-0.0003549994
3829,-0.0003331931
3830,-0.0003402196
3831,-0.000367937
3832,-0.0003671874
3833,-0.0003091938
3834,-0.000306028
3835,-0.000356835
3836,-0.0003532064
3837,-0.0003516095
3838,-0.0003406316
3839,-0.0003287354
3840,-0.0003304383
3841,-0.0003713803
3842,-0.0003833631
3843,-0.0003796864
3844,-0.0003187221
3845,-0.0003556323
3846,-0.0003643271
3847,-0.0003432079
3848,-0.0003488308
3849,-0.0003522282
3850,-0.0003660713
3851,-0.0003521184
3852,-0.000333361
3853,-0.0003371101
3854,-0.0003414428
3855,-0.0003902443
3856,-0.0003739722
3857,-0.0003469678
3858,-0.000338595
3859,-0.0003441115
3860,-0.0003830244
3861,-0.0003673845
3862,-0.0003681067
3863,-0.0003199097
3864,-0.0003181556
3865,-0.0003394849
3866,-0.0003446111
3867,-0.0003485555
3868,-0.0003326137
3869,-0.0003203385
3870,-0.0003220661
3871,-0.0003357678
3872,-0.0003466847
3873,-0.0003401184
3874,-0.0003462605
3875,-0.000355954
3876,-0.0003435265
3877,-0.0003565863
3878,-0.000335445
3879,-0.0003057092
3880,-0.0003492704
3881,-0.0003432546
3882,-0.000297065
3883,-0.0002878318
3884,-0.0003744132
3885,-0.0003253953
3886,-0.000292866
3887,-0.0002552151
3888,-0.0003238427
3889,-0.0003784832
3890,-0.0004462446
3891,-0.000384029
3892,-0.0001325037
3893,-0.0001185084
3894,8.42153e-05
3895,1.01341e-05
3896,-0.0004454054
3897,-0.0002325792
3898,-0.0001271672
3899,-0.0001930736
3900,-3.28458e-05
3901,0.0001058228
3902,7.86998e-05
3903,-0.0001165361
3904,-0.000119944
3905,3.61933e-05
3906,0.0003760528
3907,0.0007212864
3908,0.0009598053
3910,0.0007245105
3911,0.0001844405
3912,-0.000218112
3913,-0.0006101467
3914,-0.0007760412
3915,-0.0006446363
3916,-0.0002565009
3917,0.0001472183
3918,0.0002076243
3919,7.82888e-05
3920,8.91217e-05
3921,0.0001328955
3922,0.0001717831
3923,0.0002292671
3924,0.0002569384
3925,0.0002130043
3926,0.0001279257
3927,9.05504e-05
3928,-1.76734e-05
3929,-0.0001577235
3930,-0.0002735845
3931,-0.0001345572
3932,-0.0001383954
3933,-0.000474338
3934,-0.000233971
3935,-2.79561e-05
3936,-1.45015e-05
3937,0.0001624863
3938,0.0001558161
3939,-2.20434e-05
3940,-0.0003932916
3941,-0.0003091843
3942,-0.0002075366
3943,1.5751e-05
3944,0.0002459079
3945,0.0003030069
3946,0.0002149119
3947,2.38689e-05
3948,-0.0001772568
3949,-0.0002560591
3950,-0.0002324265
3951,-0.0001602888
3952,5.4168e-06
3953,-6.4162e-06
3954,-8.29237e-05
3955,1.1142e-06
3956,-4.36801e-05
3957,-0.0001143453
3958,-0.0001417376
3959,-0.0002292933
3960,-0.0002236201
3961,-0.0001864641
3962,-0.0002226871
3963,-0.000279419
3964,-0.0002954753
3965,-0.0003113096
3966,-0.0002566648
3967,-0.0002578301
3968,-0.0002849341
3969,-0.0002935914
3970,-0.0002823436
3971,-0.0002776709
3972,-0.0002878197
3973,-0.0002657125
3974,-0.0002647089
3975,-0.0002879991
3976,-0.000235982
3977,-0.000296816
3978,-0.0003194935
3979,-0.0003085772
3980,-0.0003104429
3981,-0.0002968521
3982,-0.0002937118
3983,-0.0003063637
3984,-0.000319781
3985,-0.0002798299
3986,-0.0002923618
3987,-0.0002952603
3988,-0.0003258566
3989,-0.0002850767
3990,-0.0002607519
3991,-0.0002814714
3992,-0.0002856073
3993,-0.0003665368
3994,-0.0004009121
3995,-0.0003244021
3996,-0.0002735188
3997,-0.0002182415
3998,-0.0002409303
3999,-0.0002787154
4000,-0.0003074585
4001,-0.0002733632
4002,-0.0002831661
4003,-0.0003389713
4004,-0.0002715846
4005,-0.0002511608
4006,-0.0001890558
4007,-0.0001304116
4008,-0.0001401878
4009,-0.0001725465
4010,-0.0001925415
4011,-0.0002082492
4012,-0.0002365943
4013,-0.0002304514
4014,-0.0002621987
4015,-0.0003010944
4016,-0.0002682721
4017,-0.0002619066
4018,-0.0002213541
4019,-0.0002122024
4020,-0.000292478
4021,-0.0003869934
4022,-0.0003112938
4023,-0.0002370487
4024,-0.0002021136
4025,-0.0001633889
4026,-0.0002050393
