     2.81587,   22,   30
     2.82417,   22,   30
     2.83160,    1,    7
     2.83607,    8,   22
     2.83807,    9,   30
     2.84050,    1,    7
     2.84987,    8,   22
     2.86793,    8,   22
     2.87550,    9,   30
     2.91047,    8,   22
     2.91540,    9,   30
     2.93857,    8,   22
     2.95460,    9,   30
     2.96217,    8,   22
     2.98230,    8,   22
     3.00583,    8,   22
     3.00993,    1,    7
     3.01853,    1,   26
     3.02387,    1,   26
     3.03460,    9,   30
     3.04697,    8,   22
     3.07810,    8,   22
     3.10107,    4,    8
     3.10917,    9,   30
     3.10993,    1,    2
     3.12440,    8,   22
     3.14180,    8,   22
     3.14560,    1,    2
     3.15110,    1,   26
     3.15570,    1,    2
     3.16727,    8,   22
     3.19153,   22,   30
     3.21793,    9,   30
     3.22753,   22,   30
     3.26213,    8,   22
     3.29177,    8,   22
     3.31767,    8,   22
     3.33833,    8,   22
     3.36217,    1,   26
     3.36290,    8,   22
     3.36313,    1,   26
     3.36543,    1,   26
     3.37967,    1,    2
     3.38383,    1,    7
     3.38490,    8,   22
     3.39730,    9,   30
     3.39780,    1,    2
     3.40773,    8,   22
     3.43057,    8,   22
     3.44803,    1,   26
     3.44917,    1,   26
     3.44983,    8,   22
     3.45970,    1,    7
     3.46293,    1,   26
     3.47440,    8,   22
     3.47843,   22,   30
     3.48233,    1,    7
     3.49580,   22,   30
     3.51290,    1,    7
     3.51730,    8,   22
     3.52880,    9,   30
     3.53260,    8,   22
     3.56377,    8,   22
     3.56980,    9,   30
     3.58937,    8,   22
     3.61390,    8,   22
     3.62663,   23,   31
     3.64810,    8,   22
     3.65330,    9,   30
     3.66507,    1,    2
     3.68943,    1,   26
     3.69337,    9,   30
     3.69437,    1,   26
     3.69760,    1,   26
     3.70300,    1,    2
     3.72090,    8,   22
     3.72540,    1,    7
     3.74210,    8,   22
     3.77103,    8,   22
     3.78160,    9,   30
     3.78787,    1,   26
     3.78887,    1,   26
     3.79303,    1,   26
     3.81500,    1,   26
     3.81600,    1,   26
     3.81950,    1,   26
     3.82007,    9,   30
     3.82293,    8,   22
     3.83503,    8,   22
     3.85597,    8,   22
     3.86027,    1,   26
     3.86570,    9,   30
     3.89710,    8,   22
     3.90317,    9,   30
     3.94213,    8,   22
     3.94507,    9,   30
     3.96687,    8,   22
     3.99270,    8,   22
     3.99307,    1,    7
     4.00107,    1,    7
     4.01813,    8,   22
     4.03087,    9,   30
     4.03803,    8,   22
     4.06157,    8,   22
     4.07537,    1,    7
     4.08423,   17,   25
     4.09823,    1,   26
     4.09927,    1,   26
     4.10363,    1,   26
     4.11103,    1,    7
     4.11393,    9,   30
     4.11397,    1,    7
     4.11517,    8,   22
     4.12683,    1,   26
     4.14983,    9,   30
     4.15890,    8,   22
     4.16127,    1,    7
     4.16200,   23,   31
     4.16533,    1,   26
     4.16613,    1,    7
     4.16903,    1,    7
     4.17370,    1,   26
     4.17723,    4,    8
     4.17897,    1,    7
     4.18223,    5,   22
     4.18573,    1,    2
     4.18657,    5,   22
     4.18793,    1,    2
     4.18893,    4,    8
     4.18943,    1,    7
     4.18980,   24,   31
     4.19117,    1,    2
     4.19217,    1,    7
     4.19320,    1,    2
     4.19340,    2,    3
     4.19707,    1,   26
     4.19790,    1,   26
     4.19890,    1,   26
     4.19983,    1,    7
     4.20067,    1,   26
     4.20250,    1,    7
     4.20410,    1,    7
     4.20483,    1,   26
     4.20543,    1,   26
     4.20543,    5,   18
     4.20573,    4,    8
     4.20697,    8,   22
     4.20813,    1,    7
     4.20920,    1,    7
     4.20993,    5,   18
     4.20997,   23,   31
     4.21277,    1,    2
     4.21387,   24,   31
     4.21410,    1,   26
     4.21453,    1,    7
     4.21730,    1,    7
     4.21857,    1,    7
     4.22160,    1,   26
     4.22273,    1,   26
     4.22303,    3,    5
     4.22373,    1,   26
     4.22447,    1,    7
     4.22470,    9,   30
     4.22700,    1,    2
     4.22710,   23,   31
     4.22770,    1,   26
     4.22903,    1,   26
     4.22973,    1,   26
     4.23190,    1,    7
     4.23413,    1,    7
     4.23543,   23,   31
     4.24200,   23,   31
     4.24450,   24,   31
     4.24620,    1,   26
     4.24747,    1,   26
     4.24807,    1,    2
     4.24920,   22,   30
     4.25527,    8,   22
     4.25720,    1,    2
     4.26003,    1,    7
     4.26083,    1,    2
     4.26300,    9,   30
     4.26590,    1,    2
     4.26677,   22,   30
     4.26733,   17,   25
     4.27093,    1,   26
     4.27317,    1,    7
     4.27490,    1,   26
     4.27880,    1,   26
     4.28000,    1,   26
     4.28243,    1,    7
     4.28840,    1,   26
     4.28953,    1,   26
     4.29000,   23,   31
     4.29350,    1,   26
     4.30203,   24,   31
     4.30330,    1,    7
     4.30333,    9,   30
     4.30820,    1,   26
     4.31013,    1,   26
     4.31193,   23,   31
     4.31237,    1,    7
     4.31567,   21,   26
     4.31640,    1,   26
     4.31807,    8,   22
     4.31977,    1,    7
     4.32837,   24,   31
     4.32943,    1,    7
     4.33203,    1,   26
     4.33297,    1,   26
     4.33413,    1,   26
     4.33510,    1,    7
     4.33883,    1,    7
     4.34077,    9,   30
     4.34207,    1,   26
     4.34320,    1,    7
     4.35067,    1,    7
     4.35837,   17,   25
     4.36010,    1,   26
     4.36547,    1,    2
     4.36663,    1,   26
     4.36717,    8,   22
     4.36930,    1,    7
     4.37410,   23,   31
     4.38240,    1,    7
     4.38653,    8,   22
     4.39120,    1,   26
