Frame,Whisker_Count,Filter_Type
44164,6,More_Than_5
44165,6,More_Than_5
44166,6,More_Than_5
44167,7,More_Than_5
44168,6,More_Than_5
44169,7,More_Than_5
44170,6,More_Than_5
44171,6,More_Than_5
44172,6,More_Than_5
44173,6,More_Than_5
44174,6,More_Than_5
44175,6,More_Than_5
44176,6,More_Than_5
44177,7,More_Than_5
44178,6,More_Than_5
44179,6,More_Than_5
44180,6,More_Than_5
44181,7,More_Than_5
44182,6,More_Than_5
44183,6,More_Than_5
44184,6,More_Than_5
44185,7,More_Than_5
44186,6,More_Than_5
44187,6,More_Than_5
44188,7,More_Than_5
44189,7,More_Than_5
44190,7,More_Than_5
44191,6,More_Than_5
44192,6,More_Than_5
44193,6,More_Than_5
44194,6,More_Than_5
44195,6,More_Than_5
44196,6,More_Than_5
44197,6,More_Than_5
44198,6,More_Than_5
44199,6,More_Than_5
44200,6,More_Than_5
44201,6,More_Than_5
44202,6,More_Than_5
44203,6,More_Than_5
44204,6,More_Than_5
44205,6,More_Than_5
44206,6,More_Than_5
44207,6,More_Than_5
44208,6,More_Than_5
44209,7,More_Than_5
44210,7,More_Than_5
44211,6,More_Than_5
44212,7,More_Than_5
44213,7,More_Than_5
44214,6,More_Than_5
44215,6,More_Than_5
44216,6,More_Than_5
44217,7,More_Than_5
44218,7,More_Than_5
44219,7,More_Than_5
44220,6,More_Than_5
44221,6,More_Than_5
44222,6,More_Than_5
44223,6,More_Than_5
44224,6,More_Than_5
44225,6,More_Than_5
44226,6,More_Than_5
44227,6,More_Than_5
44228,6,More_Than_5
44229,7,More_Than_5
44230,6,More_Than_5
44231,6,More_Than_5
44232,7,More_Than_5
44233,6,More_Than_5
44234,6,More_Than_5
44235,7,More_Than_5
44236,6,More_Than_5
44237,7,More_Than_5
44238,6,More_Than_5
44239,6,More_Than_5
44240,7,More_Than_5
44241,6,More_Than_5
44242,6,More_Than_5
44243,6,More_Than_5
44244,6,More_Than_5
44245,6,More_Than_5
44246,7,More_Than_5
44247,6,More_Than_5
44248,6,More_Than_5
44249,6,More_Than_5
44250,6,More_Than_5
44251,6,More_Than_5
44252,7,More_Than_5
44253,6,More_Than_5
44254,6,More_Than_5
44255,6,More_Than_5
44256,6,More_Than_5
44257,6,More_Than_5
44258,6,More_Than_5
44259,6,More_Than_5
44260,7,More_Than_5
44261,7,More_Than_5
44262,7,More_Than_5
44263,6,More_Than_5
44264,6,More_Than_5
44265,6,More_Than_5
44266,6,More_Than_5
44267,6,More_Than_5
44268,6,More_Than_5
44269,6,More_Than_5
44270,6,More_Than_5
44271,6,More_Than_5
44272,6,More_Than_5
44273,6,More_Than_5
44274,6,More_Than_5
44275,6,More_Than_5
44276,6,More_Than_5
44277,6,More_Than_5
44278,6,More_Than_5
44279,7,More_Than_5
44280,6,More_Than_5
44281,6,More_Than_5
44282,7,More_Than_5
44283,7,More_Than_5
44284,7,More_Than_5
44285,7,More_Than_5
44286,7,More_Than_5
44287,7,More_Than_5
44288,7,More_Than_5
44289,7,More_Than_5
44290,6,More_Than_5
44291,7,More_Than_5
44292,6,More_Than_5
44293,7,More_Than_5
44294,7,More_Than_5
44295,7,More_Than_5
44296,6,More_Than_5
44297,7,More_Than_5
44298,7,More_Than_5
44299,7,More_Than_5
44300,7,More_Than_5
44301,6,More_Than_5
44302,6,More_Than_5
44303,6,More_Than_5
44304,6,More_Than_5
44305,6,More_Than_5
44306,6,More_Than_5
44307,6,More_Than_5
44308,6,More_Than_5
44309,7,More_Than_5
44310,6,More_Than_5
44311,6,More_Than_5
44312,6,More_Than_5
44313,6,More_Than_5
44314,6,More_Than_5
44315,6,More_Than_5
44316,7,More_Than_5
44317,7,More_Than_5
44318,6,More_Than_5
44319,6,More_Than_5
44320,6,More_Than_5
44321,7,More_Than_5
44322,6,More_Than_5
44323,6,More_Than_5
44324,6,More_Than_5
44325,6,More_Than_5
44326,6,More_Than_5
44327,6,More_Than_5
44328,6,More_Than_5
44329,6,More_Than_5
44330,6,More_Than_5
44331,6,More_Than_5
44332,6,More_Than_5
44333,6,More_Than_5
44334,6,More_Than_5
44335,6,More_Than_5
44336,6,More_Than_5
44337,7,More_Than_5
44338,6,More_Than_5
44339,6,More_Than_5
44340,7,More_Than_5
44341,7,More_Than_5
44342,6,More_Than_5
44343,6,More_Than_5
44344,6,More_Than_5
44345,6,More_Than_5
44346,7,More_Than_5
44347,7,More_Than_5
44348,7,More_Than_5
44349,6,More_Than_5
44350,6,More_Than_5
44351,6,More_Than_5
44352,6,More_Than_5
44353,6,More_Than_5
44354,6,More_Than_5
44355,7,More_Than_5
44356,7,More_Than_5
44357,7,More_Than_5
44358,6,More_Than_5
44359,7,More_Than_5
44360,6,More_Than_5
44361,7,More_Than_5
44362,6,More_Than_5
44363,6,More_Than_5
44364,6,More_Than_5
44365,6,More_Than_5
44366,7,More_Than_5
44367,7,More_Than_5
44368,7,More_Than_5
44369,7,More_Than_5
44370,7,More_Than_5
44371,6,More_Than_5
44372,6,More_Than_5
44373,7,More_Than_5
44374,7,More_Than_5
44375,7,More_Than_5
44376,7,More_Than_5
44377,7,More_Than_5
44378,7,More_Than_5
44379,7,More_Than_5
44380,6,More_Than_5
44381,7,More_Than_5
44382,7,More_Than_5
44383,7,More_Than_5
44384,7,More_Than_5
44385,6,More_Than_5
44386,6,More_Than_5
44387,6,More_Than_5
44388,6,More_Than_5
44389,7,More_Than_5
44390,7,More_Than_5
44391,7,More_Than_5
44392,6,More_Than_5
44393,6,More_Than_5
44394,6,More_Than_5
44395,6,More_Than_5
44396,6,More_Than_5
44397,7,More_Than_5
44398,7,More_Than_5
44399,7,More_Than_5
44400,7,More_Than_5
44401,6,More_Than_5
44402,6,More_Than_5
44403,6,More_Than_5
44404,6,More_Than_5
44405,6,More_Than_5
44406,6,More_Than_5
44407,6,More_Than_5
44408,7,More_Than_5
44409,7,More_Than_5
44410,6,More_Than_5
44411,7,More_Than_5
44412,7,More_Than_5
44413,6,More_Than_5
44414,6,More_Than_5
44415,6,More_Than_5
44416,6,More_Than_5
44417,6,More_Than_5
44418,6,More_Than_5
44419,6,More_Than_5
44420,7,More_Than_5
44421,6,More_Than_5
44422,6,More_Than_5
44423,7,More_Than_5
44424,6,More_Than_5
44425,6,More_Than_5
44426,6,More_Than_5
44427,6,More_Than_5
44428,6,More_Than_5
44429,6,More_Than_5
44430,6,More_Than_5
44431,6,More_Than_5
44432,6,More_Than_5
44433,7,More_Than_5
44434,6,More_Than_5
44436,6,More_Than_5
44437,7,More_Than_5
44438,6,More_Than_5
44439,6,More_Than_5
44440,6,More_Than_5
44441,7,More_Than_5
44442,6,More_Than_5
44444,7,More_Than_5
44445,6,More_Than_5
44446,6,More_Than_5
44447,6,More_Than_5
44448,7,More_Than_5
44449,6,More_Than_5
44450,6,More_Than_5
44451,7,More_Than_5
44452,7,More_Than_5
44453,7,More_Than_5
44454,7,More_Than_5
44455,6,More_Than_5
44456,7,More_Than_5
44457,6,More_Than_5
44458,6,More_Than_5
44459,6,More_Than_5
44460,6,More_Than_5
44461,6,More_Than_5
44462,6,More_Than_5
44463,6,More_Than_5
44464,7,More_Than_5
44465,7,More_Than_5
44466,7,More_Than_5
44467,7,More_Than_5
44468,7,More_Than_5
44469,6,More_Than_5
44470,6,More_Than_5
44471,6,More_Than_5
44472,6,More_Than_5
44473,6,More_Than_5
44474,6,More_Than_5
44475,6,More_Than_5
44476,6,More_Than_5
44477,6,More_Than_5
44478,7,More_Than_5
44479,6,More_Than_5
44480,6,More_Than_5
44481,6,More_Than_5
44482,7,More_Than_5
44483,6,More_Than_5
44484,6,More_Than_5
44485,7,More_Than_5
44486,6,More_Than_5
44487,6,More_Than_5
44488,6,More_Than_5
44489,6,More_Than_5
44490,6,More_Than_5
44491,6,More_Than_5
44492,7,More_Than_5
44493,7,More_Than_5
44494,6,More_Than_5
44495,6,More_Than_5
44496,6,More_Than_5
44497,6,More_Than_5
44498,6,More_Than_5
44499,6,More_Than_5
44500,7,More_Than_5
44501,6,More_Than_5
44502,7,More_Than_5
44503,6,More_Than_5
44504,6,More_Than_5
44505,6,More_Than_5
44506,7,More_Than_5
44507,6,More_Than_5
44508,6,More_Than_5
44509,6,More_Than_5
44510,7,More_Than_5
44511,6,More_Than_5
44513,7,More_Than_5
44514,6,More_Than_5
44515,7,More_Than_5
44517,7,More_Than_5
44518,6,More_Than_5
44519,6,More_Than_5
44520,7,More_Than_5
44521,6,More_Than_5
44522,7,More_Than_5
44523,6,More_Than_5
44524,6,More_Than_5
44525,6,More_Than_5
44526,6,More_Than_5
44527,6,More_Than_5
44529,6,More_Than_5
44530,7,More_Than_5
44531,7,More_Than_5
44532,7,More_Than_5
44533,7,More_Than_5
44534,7,More_Than_5
44535,7,More_Than_5
44536,6,More_Than_5
44537,7,More_Than_5
44538,7,More_Than_5
44539,6,More_Than_5
44540,7,More_Than_5
44541,6,More_Than_5
44542,7,More_Than_5
44543,7,More_Than_5
44544,6,More_Than_5
44545,6,More_Than_5
44546,7,More_Than_5
44547,7,More_Than_5
44548,7,More_Than_5
44549,7,More_Than_5
44550,6,More_Than_5
44551,7,More_Than_5
44552,6,More_Than_5
44553,7,More_Than_5
44554,7,More_Than_5
44555,6,More_Than_5
44556,7,More_Than_5
44557,7,More_Than_5
44558,7,More_Than_5
44559,7,More_Than_5
44560,6,More_Than_5
44561,6,More_Than_5
44562,7,More_Than_5
44563,6,More_Than_5
44564,7,More_Than_5
44565,7,More_Than_5
44566,7,More_Than_5
44567,7,More_Than_5
44569,7,More_Than_5
44570,7,More_Than_5
44571,7,More_Than_5
44572,7,More_Than_5
44573,7,More_Than_5
44574,6,More_Than_5
44575,7,More_Than_5
44576,6,More_Than_5
44577,6,More_Than_5
44578,6,More_Than_5
44579,7,More_Than_5
44580,7,More_Than_5
44581,7,More_Than_5
44582,7,More_Than_5
44583,6,More_Than_5
44584,7,More_Than_5
44585,7,More_Than_5
44586,7,More_Than_5
44587,7,More_Than_5
44588,6,More_Than_5
44589,6,More_Than_5
44590,6,More_Than_5
44591,7,More_Than_5
44592,7,More_Than_5
44593,7,More_Than_5
44594,6,More_Than_5
44595,6,More_Than_5
44597,7,More_Than_5
44598,7,More_Than_5
44599,7,More_Than_5
44600,7,More_Than_5
44601,7,More_Than_5
44602,7,More_Than_5
44603,7,More_Than_5
44604,7,More_Than_5
44605,6,More_Than_5
44606,6,More_Than_5
44607,6,More_Than_5
44608,6,More_Than_5
44609,6,More_Than_5
44610,6,More_Than_5
44611,6,More_Than_5
44612,6,More_Than_5
44613,7,More_Than_5
44614,7,More_Than_5
44615,7,More_Than_5
44616,6,More_Than_5
44617,7,More_Than_5
44618,6,More_Than_5
44619,6,More_Than_5
44620,6,More_Than_5
44621,6,More_Than_5
44622,7,More_Than_5
44623,6,More_Than_5
44624,6,More_Than_5
44625,6,More_Than_5
44626,6,More_Than_5
44627,7,More_Than_5
44628,6,More_Than_5
44629,6,More_Than_5
44631,6,More_Than_5
44632,6,More_Than_5
44633,6,More_Than_5
44634,6,More_Than_5
44635,6,More_Than_5
44636,6,More_Than_5
44637,6,More_Than_5
44638,6,More_Than_5
44639,6,More_Than_5
44640,7,More_Than_5
44641,7,More_Than_5
44642,7,More_Than_5
44643,7,More_Than_5
44644,7,More_Than_5
44645,7,More_Than_5
44646,6,More_Than_5
44647,7,More_Than_5
44648,7,More_Than_5
44649,6,More_Than_5
44650,6,More_Than_5
44651,6,More_Than_5
44652,6,More_Than_5
44653,6,More_Than_5
44654,6,More_Than_5
44655,6,More_Than_5
44656,6,More_Than_5
44657,6,More_Than_5
44658,6,More_Than_5
44659,6,More_Than_5
44660,6,More_Than_5
44661,6,More_Than_5
44663,7,More_Than_5
44664,7,More_Than_5
44665,7,More_Than_5
44666,7,More_Than_5
44667,6,More_Than_5
44668,7,More_Than_5
44669,7,More_Than_5
44670,6,More_Than_5
44671,6,More_Than_5
44672,6,More_Than_5
44673,7,More_Than_5
44674,7,More_Than_5
44675,7,More_Than_5
44676,6,More_Than_5
44677,6,More_Than_5
44678,7,More_Than_5
44679,6,More_Than_5
44680,7,More_Than_5
44681,6,More_Than_5
44682,6,More_Than_5
44683,6,More_Than_5
44684,6,More_Than_5
44685,7,More_Than_5
44686,7,More_Than_5
44687,7,More_Than_5
44688,7,More_Than_5
44689,7,More_Than_5
44690,7,More_Than_5
44691,6,More_Than_5
44692,6,More_Than_5
44693,6,More_Than_5
44694,7,More_Than_5
44695,6,More_Than_5
44696,6,More_Than_5
44697,6,More_Than_5
44698,6,More_Than_5
44699,6,More_Than_5
44700,6,More_Than_5
44701,6,More_Than_5
44702,7,More_Than_5
44703,7,More_Than_5
44704,7,More_Than_5
44705,7,More_Than_5
44706,7,More_Than_5
44707,7,More_Than_5
44708,7,More_Than_5
44709,6,More_Than_5
44710,7,More_Than_5
44711,6,More_Than_5
44712,6,More_Than_5
44713,7,More_Than_5
44715,6,More_Than_5
44716,7,More_Than_5
44717,6,More_Than_5
44718,6,More_Than_5
44719,6,More_Than_5
44720,7,More_Than_5
44721,6,More_Than_5
44722,6,More_Than_5
44723,6,More_Than_5
44724,6,More_Than_5
44725,6,More_Than_5
44726,6,More_Than_5
44727,6,More_Than_5
44728,6,More_Than_5
44729,6,More_Than_5
44730,6,More_Than_5
44731,7,More_Than_5
44732,7,More_Than_5
44733,6,More_Than_5
44734,6,More_Than_5
44735,7,More_Than_5
44736,6,More_Than_5
44737,6,More_Than_5
44738,6,More_Than_5
44739,6,More_Than_5
44740,7,More_Than_5
44741,6,More_Than_5
44742,6,More_Than_5
44743,7,More_Than_5
44744,6,More_Than_5
44745,6,More_Than_5
44746,6,More_Than_5
44747,7,More_Than_5
44748,7,More_Than_5
44749,7,More_Than_5
44750,7,More_Than_5
44751,6,More_Than_5
44752,7,More_Than_5
44753,7,More_Than_5
44754,7,More_Than_5
44755,7,More_Than_5
44756,6,More_Than_5
44757,7,More_Than_5
44758,7,More_Than_5
44759,7,More_Than_5
44761,6,More_Than_5
44762,6,More_Than_5
44763,6,More_Than_5
44764,7,More_Than_5
44765,6,More_Than_5
44766,7,More_Than_5
44767,7,More_Than_5
44768,7,More_Than_5
44769,7,More_Than_5
44770,7,More_Than_5
44771,7,More_Than_5
44772,6,More_Than_5
44773,6,More_Than_5
44774,7,More_Than_5
44775,7,More_Than_5
44776,6,More_Than_5
44777,7,More_Than_5
44779,6,More_Than_5
44780,6,More_Than_5
44781,6,More_Than_5
44782,7,More_Than_5
44783,6,More_Than_5
44784,7,More_Than_5
44785,7,More_Than_5
44786,7,More_Than_5
44787,7,More_Than_5
44788,7,More_Than_5
44789,7,More_Than_5
44790,6,More_Than_5
44791,6,More_Than_5
44792,7,More_Than_5
44793,6,More_Than_5
44794,6,More_Than_5
44795,7,More_Than_5
44796,6,More_Than_5
44797,7,More_Than_5
44798,7,More_Than_5
44799,6,More_Than_5
44800,7,More_Than_5
44801,6,More_Than_5
44802,7,More_Than_5
44803,7,More_Than_5
44804,7,More_Than_5
44805,7,More_Than_5
44806,7,More_Than_5
44807,7,More_Than_5
44808,6,More_Than_5
44809,7,More_Than_5
44810,6,More_Than_5
44811,6,More_Than_5
44812,6,More_Than_5
44813,6,More_Than_5
44814,6,More_Than_5
44815,6,More_Than_5
44816,6,More_Than_5
44817,6,More_Than_5
44818,6,More_Than_5
44819,6,More_Than_5
44820,6,More_Than_5
44821,6,More_Than_5
44822,6,More_Than_5
44823,6,More_Than_5
44824,6,More_Than_5
44825,6,More_Than_5
44826,7,More_Than_5
44827,7,More_Than_5
44828,7,More_Than_5
44829,7,More_Than_5
44830,7,More_Than_5
44831,7,More_Than_5
44832,7,More_Than_5
44833,6,More_Than_5
44834,6,More_Than_5
44835,6,More_Than_5
44836,7,More_Than_5
44837,7,More_Than_5
44838,7,More_Than_5
44839,7,More_Than_5
44840,7,More_Than_5
44841,7,More_Than_5
44842,6,More_Than_5
44843,6,More_Than_5
44844,7,More_Than_5
44845,7,More_Than_5
44846,7,More_Than_5
44847,6,More_Than_5
44848,6,More_Than_5
44849,6,More_Than_5
44857,6,More_Than_5
44858,6,More_Than_5
44860,6,More_Than_5
44861,6,More_Than_5
44862,6,More_Than_5
44863,6,More_Than_5
44865,6,More_Than_5
44866,6,More_Than_5
44867,6,More_Than_5
44868,6,More_Than_5
44869,7,More_Than_5
44870,7,More_Than_5
44871,7,More_Than_5
44872,6,More_Than_5
44873,6,More_Than_5
44874,6,More_Than_5
44875,7,More_Than_5
44876,6,More_Than_5
44877,6,More_Than_5
44878,6,More_Than_5
44879,6,More_Than_5
44880,6,More_Than_5
44881,6,More_Than_5
44882,6,More_Than_5
44883,6,More_Than_5
44884,6,More_Than_5
44885,6,More_Than_5
44886,6,More_Than_5
44887,7,More_Than_5
44888,6,More_Than_5
44889,6,More_Than_5
44890,7,More_Than_5
44891,7,More_Than_5
44892,7,More_Than_5
44893,7,More_Than_5
44894,6,More_Than_5
44895,6,More_Than_5
44896,7,More_Than_5
44897,6,More_Than_5
44898,7,More_Than_5
44899,7,More_Than_5
44901,6,More_Than_5
44902,6,More_Than_5
44903,7,More_Than_5
44904,6,More_Than_5
44905,6,More_Than_5
44906,6,More_Than_5
44907,7,More_Than_5
44908,6,More_Than_5
44909,6,More_Than_5
44910,6,More_Than_5
44911,6,More_Than_5
44912,6,More_Than_5
44913,6,More_Than_5
44914,6,More_Than_5
44915,6,More_Than_5
44916,6,More_Than_5
44917,7,More_Than_5
44918,7,More_Than_5
44919,6,More_Than_5
44920,6,More_Than_5
44921,6,More_Than_5
44922,7,More_Than_5
44925,6,More_Than_5
44926,6,More_Than_5
44927,6,More_Than_5
44928,6,More_Than_5
44929,6,More_Than_5
44931,6,More_Than_5
44935,6,More_Than_5
44937,7,More_Than_5
44938,7,More_Than_5
44939,7,More_Than_5
44940,7,More_Than_5
44941,7,More_Than_5
44942,6,More_Than_5
44943,6,More_Than_5
44944,7,More_Than_5
44945,7,More_Than_5
44946,6,More_Than_5
44947,6,More_Than_5
44948,6,More_Than_5
44949,6,More_Than_5
44950,7,More_Than_5
44951,7,More_Than_5
44952,6,More_Than_5
44954,6,More_Than_5
44955,6,More_Than_5
44958,6,More_Than_5
44959,6,More_Than_5
44960,6,More_Than_5
44961,6,More_Than_5
44962,7,More_Than_5
44963,6,More_Than_5
44965,6,More_Than_5
44966,7,More_Than_5
44967,6,More_Than_5
44968,6,More_Than_5
44969,6,More_Than_5
44970,6,More_Than_5
44971,7,More_Than_5
44972,6,More_Than_5
44974,7,More_Than_5
44975,7,More_Than_5
44977,6,More_Than_5
44978,6,More_Than_5
44979,6,More_Than_5
44980,7,More_Than_5
44984,6,More_Than_5
44986,6,More_Than_5
44987,6,More_Than_5
44992,6,More_Than_5
44993,7,More_Than_5
44994,6,More_Than_5
44995,7,More_Than_5
44996,6,More_Than_5
44997,6,More_Than_5
44998,6,More_Than_5
44999,7,More_Than_5
45000,6,More_Than_5
45001,6,More_Than_5
45002,7,More_Than_5
45003,7,More_Than_5
45004,7,More_Than_5
45005,6,More_Than_5
45006,7,More_Than_5
45007,7,More_Than_5
45008,7,More_Than_5
45009,6,More_Than_5
45010,7,More_Than_5
45012,6,More_Than_5
45013,7,More_Than_5
45014,7,More_Than_5
45015,7,More_Than_5
45017,6,More_Than_5
45018,6,More_Than_5
45020,6,More_Than_5
45021,6,More_Than_5
45022,7,More_Than_5
45023,7,More_Than_5
45024,7,More_Than_5
45026,7,More_Than_5
45027,7,More_Than_5
45028,7,More_Than_5
45029,6,More_Than_5
45030,6,More_Than_5
45031,6,More_Than_5
45032,6,More_Than_5
45033,6,More_Than_5
45036,6,More_Than_5
45038,6,More_Than_5
45042,6,More_Than_5
45047,6,More_Than_5
45048,6,More_Than_5
45049,6,More_Than_5
45050,7,More_Than_5
45051,6,More_Than_5
45052,7,More_Than_5
45053,6,More_Than_5
45054,7,More_Than_5
45055,7,More_Than_5
45056,6,More_Than_5
45057,7,More_Than_5
45058,6,More_Than_5
45059,7,More_Than_5
45060,6,More_Than_5
45061,6,More_Than_5
45062,6,More_Than_5
45063,6,More_Than_5
45064,6,More_Than_5
45065,7,More_Than_5
45066,7,More_Than_5
45067,7,More_Than_5
45072,7,More_Than_5
45073,7,More_Than_5
45074,7,More_Than_5
45075,6,More_Than_5
45076,7,More_Than_5
45077,6,More_Than_5
45078,6,More_Than_5
45079,6,More_Than_5
45080,6,More_Than_5
45081,6,More_Than_5
45082,6,More_Than_5
45083,6,More_Than_5
45084,6,More_Than_5
45085,6,More_Than_5
45087,6,More_Than_5
45088,6,More_Than_5
45089,7,More_Than_5
45090,6,More_Than_5
45091,7,More_Than_5
45092,7,More_Than_5
45093,7,More_Than_5
45094,6,More_Than_5
45095,7,More_Than_5
45096,6,More_Than_5
45097,7,More_Than_5
45098,6,More_Than_5
45099,6,More_Than_5
45100,6,More_Than_5
45101,6,More_Than_5
45103,6,More_Than_5
45104,7,More_Than_5
45105,7,More_Than_5
45106,7,More_Than_5
45107,6,More_Than_5
45109,6,More_Than_5
45110,6,More_Than_5
45115,6,More_Than_5
45118,6,More_Than_5
45119,6,More_Than_5
45120,6,More_Than_5
45121,6,More_Than_5
45122,6,More_Than_5
45123,6,More_Than_5
45124,6,More_Than_5
45125,6,More_Than_5
45126,6,More_Than_5
45127,6,More_Than_5
45128,7,More_Than_5
45129,7,More_Than_5
45130,7,More_Than_5
45131,6,More_Than_5
45132,6,More_Than_5
45133,7,More_Than_5
45134,6,More_Than_5
45135,6,More_Than_5
45136,6,More_Than_5
45137,6,More_Than_5
45138,7,More_Than_5
45139,6,More_Than_5
45140,7,More_Than_5
45141,6,More_Than_5
45142,6,More_Than_5
45143,7,More_Than_5
45144,7,More_Than_5
45145,6,More_Than_5
45146,6,More_Than_5
45147,7,More_Than_5
45148,7,More_Than_5
45149,6,More_Than_5
45150,6,More_Than_5
45151,6,More_Than_5
45152,7,More_Than_5
45153,7,More_Than_5
45154,7,More_Than_5
45155,6,More_Than_5
45156,7,More_Than_5
45157,6,More_Than_5
45158,7,More_Than_5
45159,7,More_Than_5
45160,7,More_Than_5
45161,7,More_Than_5
45162,7,More_Than_5
45163,7,More_Than_5
45164,7,More_Than_5
45165,7,More_Than_5
45166,7,More_Than_5
45167,7,More_Than_5
45168,7,More_Than_5
45169,6,More_Than_5
45170,7,More_Than_5
45171,7,More_Than_5
45172,7,More_Than_5
45173,7,More_Than_5
45174,6,More_Than_5
45175,6,More_Than_5
45176,7,More_Than_5
45177,7,More_Than_5
45178,7,More_Than_5
45179,7,More_Than_5
45180,7,More_Than_5
45181,6,More_Than_5
45182,6,More_Than_5
45183,7,More_Than_5
45184,6,More_Than_5
45185,6,More_Than_5
45186,7,More_Than_5
45187,6,More_Than_5
45188,7,More_Than_5
45189,6,More_Than_5
45190,6,More_Than_5
45191,6,More_Than_5
45192,6,More_Than_5
45193,6,More_Than_5
45194,6,More_Than_5
45195,6,More_Than_5
45196,6,More_Than_5
45197,6,More_Than_5
45198,6,More_Than_5
45199,7,More_Than_5
45200,7,More_Than_5
45201,6,More_Than_5
45202,6,More_Than_5
45203,6,More_Than_5
45204,7,More_Than_5
45205,7,More_Than_5
45206,7,More_Than_5
45207,7,More_Than_5
45208,6,More_Than_5
45209,7,More_Than_5
45210,7,More_Than_5
45211,7,More_Than_5
45212,7,More_Than_5
45213,7,More_Than_5
45214,6,More_Than_5
45215,7,More_Than_5
45216,6,More_Than_5
45217,7,More_Than_5
45218,7,More_Than_5
45219,6,More_Than_5
45220,7,More_Than_5
45221,6,More_Than_5
45222,6,More_Than_5
45223,7,More_Than_5
45224,6,More_Than_5
45225,7,More_Than_5
45226,6,More_Than_5
45227,6,More_Than_5
45228,6,More_Than_5
45229,6,More_Than_5
45230,6,More_Than_5
45231,6,More_Than_5
45232,6,More_Than_5
45233,6,More_Than_5
45234,6,More_Than_5
45235,6,More_Than_5
45236,7,More_Than_5
45237,6,More_Than_5
45238,7,More_Than_5
45239,6,More_Than_5
45240,7,More_Than_5
45241,6,More_Than_5
45242,7,More_Than_5
45243,7,More_Than_5
45244,7,More_Than_5
45245,7,More_Than_5
45246,7,More_Than_5
45247,6,More_Than_5
45248,6,More_Than_5
45249,6,More_Than_5
45250,6,More_Than_5
45251,6,More_Than_5
45252,6,More_Than_5
45253,6,More_Than_5
45254,7,More_Than_5
45255,6,More_Than_5
45256,7,More_Than_5
45257,7,More_Than_5
45258,7,More_Than_5
45259,6,More_Than_5
45260,7,More_Than_5
45261,7,More_Than_5
45262,7,More_Than_5
45263,7,More_Than_5
45264,7,More_Than_5
45265,7,More_Than_5
45266,7,More_Than_5
45267,7,More_Than_5
45268,6,More_Than_5
45269,7,More_Than_5
45270,7,More_Than_5
45271,6,More_Than_5
45272,7,More_Than_5
45273,6,More_Than_5
45274,6,More_Than_5
45275,6,More_Than_5
45276,6,More_Than_5
45277,6,More_Than_5
45278,7,More_Than_5
45279,7,More_Than_5
45281,6,More_Than_5
45282,6,More_Than_5
45283,6,More_Than_5
45284,6,More_Than_5
45285,6,More_Than_5
45290,6,More_Than_5
45291,6,More_Than_5
45292,6,More_Than_5
45293,6,More_Than_5
45294,6,More_Than_5
45295,6,More_Than_5
45296,6,More_Than_5
45297,6,More_Than_5
45298,6,More_Than_5
45299,6,More_Than_5
45300,6,More_Than_5
45301,6,More_Than_5
45302,6,More_Than_5
45305,7,More_Than_5
45306,6,More_Than_5
45307,6,More_Than_5
45308,6,More_Than_5
45309,7,More_Than_5
45310,6,More_Than_5
45311,6,More_Than_5
45312,6,More_Than_5
45313,7,More_Than_5
45314,6,More_Than_5
45315,6,More_Than_5
45316,7,More_Than_5
45317,6,More_Than_5
45318,7,More_Than_5
45319,7,More_Than_5
45320,6,More_Than_5
45321,7,More_Than_5
45322,6,More_Than_5
45323,7,More_Than_5
45324,7,More_Than_5
45325,7,More_Than_5
